Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
27.08.,Broom C.,2,,,,,,"['1', '0', '6', '3']","['4', '2', '6', '2']",[],[],[],1.03
27.08.,Tan J. D.,0,,,,,,[],[],[],[],[],8.80
15.08.,Story J.,2,,,,,,"['1', '1', '3', '1', '5', '1']","['1', '0']","['4', '3']",[],[],1.61
15.08.,Broom C.,1,,,,,,"['1', '0']","['4', '4', '6', '4']","['5', '5']",[],[],20.5
14.08.,Broom C.,2,,,,,,"['4', '2', '6', '2']","['2', '2']","['2', '0', '4', '0']",[],[],18.0
14.08.,Frydrych V.,1,,,,,,[],"['2', '1', '3', '2', '5', '2']",[],[],[],1.75
13.08.,Broom C.,2,,,,,,"['1', '0', '3', '2', '4', '3']","['1', '0', '3', '0', '6', '3']",[],[],[],-
13.08.,Beaven J.,0,,,,,,"['2', '2', '3', '3']","['3', '5']",[],[],[],-
07.08.,Weightman O.,2,,,,,,[],"['3', '1', '4', '2', '6', '4']",[],[],[],18.0
07.08.,Broom C.,0,,,,,,[],"['2', '3', '3', '4']",[],[],[],1.57
06.08.,Broom C.,2,,,,,,"['3', '1', '5', '1']","['2', '1', '5', '2', '6', '3']",[],[],[],1.14
06.08.,Murgett F.,0,,,,,,[],"['3', '5']",[],[],[],4.85
20.07.,Broom C.,2,,,,,,"['2', '1', '3', '2', '5', '2']","['3', '2', '5', '2']",[],[],[],1.24
20.07.,McKennon M.,0,,,,,,"['2', '2']",[],[],[],[],3.72
19.07.,Broom C.,2,,,,,,"['4', '5']","['5', '5']",[],[],[],1.46
19.07.,Polmans M.,0,,,,,,"['4', '2']","['2', '1']",[],[],[],2.56
18.07.,Broom C.,2,,,,,,"['2', '1', '4', '1']","['1', '0', '3', '0', '5', '2']",[],[],[],1.11
18.07.,Silva T.,0,,,,,,[],"['1', '3']",[],[],[],5.45
17.07.,Broom C.,2,,,,,,"['2', '0', '4', '0']","['2', '1', '4', '1', '6', '1']",[],[],[],1.37
17.07.,Dhamne M.,0,,,,,,[],[],[],[],[],2.89
16.07.,Broom C.,2,,,,,,"['2', '1', '5', '2']","['1', '0']",[],[],[],1.05
16.07.,Graca J.,0,,,,,,[],"['1', '1']",[],[],[],7.80
08.07.,Crawford O.,2,,,,,,6,4,51%,77% (27/35),58% (19/33),86% (6/7),36% (16/44),57% (13/23),50% (3/6),68% (46/68),43% (29/67),56% (75/135),6,0,91% (10/11),30% (3/10),62% (13/21),"['5', '3', '7', '5']","['3', '1']",[],[],[],1.65
08.07.,Broom C.,0,,,,,,3,7,66%,64% (28/44),43% (10/23),50% (3/6),23% (8/35),42% (14/33),14% (1/7),57% (38/67),32% (22/68),44% (60/135),4,2,70% (7/10),9% (1/11),38% (8/21),"['4', '5']",[],[],[],[],2.16
08.06.,Svajda Z.,2,,,,,,6,1,58%,68% (21/31),50% (11/22),75% (3/4),50% (18/36),86% (12/14),67% (6/9),60% (32/53),60% (30/50),60% (62/103),6,0,86% (6/7),86% (6/7),86% (12/14),"['2', '0', '4', '0']","['1', '0', '3', '0', '5', '0', '6', '1']",[],[],[],1.70
08.06.,Broom C.,0,,,,,,2,5,72%,50% (18/36),14% (2/14),33% (3/9),32% (10/31),50% (11/22),25% (1/4),40% (20/50),40% (21/53),40% (41/103),4,1,14% (1/7),14% (1/7),14% (2/14),[],"['1', '5']",[],[],[],2.08
01.06.,Bolt A.,2,,,,,,14,2,73%,74% (46/62),57% (13/23),91% (10/11),24% (9/38),42% (8/19),67% (2/3),69% (59/85),30% (17/57),54% (76/142),7,0,91% (10/11),20% (2/10),57% (12/21),"['4', '2']","['4', '5']",[],[],[],1.65
01.06.,Broom C.,0,,,,,,4,1,67%,76% (29/38),58% (11/19),33% (1/3),26% (16/62),43% (10/23),9% (1/11),70% (40/57),31% (26/85),46% (66/142),3,0,80% (8/10),9% (1/11),43% (9/21),[],"['5', '3']",[],[],[],2.16
28.05.,Uchida K.,2,,,,,,15,1,60%,78% (64/82),48% (26/54),83% (5/6),22% (17/76),48% (20/42),100% (1/1),66% (90/136),31% (37/118),50% (127/254),5,0,94% (17/18),6% (1/18),50% (18/36),"['5', '5']",[],[],[],[],2.42
28.05.,Broom C.,1,,,,,,18,2,64%,78% (59/76),52% (22/42),0% (0/1),22% (18/82),52% (28/54),17% (1/6),69% (81/118),34% (46/136),50% (127/254),5,3,94% (17/18),6% (1/18),50% (18/36),"['4', '3']",[],[],[],[],1.47
23.05.,Cina F.,2,,,,,,10,1,66%,74% (51/69),49% (17/35),0% (0/2),28% (21/75),53% (18/34),36% (4/11),65% (68/104),36% (39/109),50% (107/213),7,0,88% (14/16),25% (4/16),56% (18/32),"['1', '0', '3', '0']","['1', '0']","['3', '3']",[],[],1.43
23.05.,Broom C.,1,,,,,,12,3,69%,72% (54/75),47% (16/34),64% (7/11),26% (18/69),51% (18/35),100% (2/2),64% (70/109),35% (36/104),50% (106/213),3,1,75% (12/16),13% (2/16),44% (14/32),[],"['2', '2']","['1', '0']",[],[],2.69
22.05.,Broom C.,2,,,,,,3,4,72%,75% (43/57),50% (11/22),67% (4/6),28% (13/46),60% (26/43),40% (4/10),68% (54/79),44% (39/89),55% (93/168),8,0,85% (11/13),33% (4/12),60% (15/25),[],"['5', '4']","['1', '0', '3', '0', '5', '0']",[],[],2.12
22.05.,Pokorny L.,1,,,,,,12,2,52%,72% (33/46),40% (17/43),60% (6/10),25% (14/57),50% (11/22),33% (2/6),56% (50/89),32% (25/79),45% (75/168),2,0,67% (8/12),15% (2/13),40% (10/25),"['1', '0', '6', '3']",[],[],[],[],1.67
21.05.,Broom C.,2,,,,,,3,4,72%,52% (36/69),67% (18/27),44% (4/9),42% (24/57),54% (20/37),60% (6/10),56% (54/96),47% (44/94),52% (98/190),5,0,64% (9/14),43% (6/14),54% (15/28),"['1', '0', '3', '0', '6', '3']","['2', '2']","['1', '0', '5', '2']",[],[],1.69
21.05.,Chidekh C.,1,,,,,,4,4,61%,58% (33/57),46% (17/37),40% (4/10),48% (33/69),33% (9/27),56% (5/9),53% (50/94),44% (42/96),48% (92/190),5,0,57% (8/14),36% (5/14),46% (13/28),"['3', '5']","['2', '1', '3', '2', '6', '3']","['3', '5']",[],[],2.07
20.05.,Broom C.,2,,,,,,9,5,62%,72% (42/58),42% (15/36),20% (1/5),34% (25/74),56% (23/41),31% (4/13),61% (57/94),42% (48/115),50% (105/209),6,0,75% (12/16),25% (4/16),50% (16/32),"['2', '5', '4', '5']","['2', '1', '4', '3']",[],[],[],1.83
20.05.,Berankis R.,1,,,,,,8,2,64%,66% (49/74),44% (18/41),69% (9/13),28% (16/58),58% (21/36),80% (4/5),58% (67/115),39% (37/94),50% (104/209),4,0,75% (12/16),25% (4/16),50% (16/32),"['3', '1', '5', '1', '6', '4']","['2', '2']",[],[],[],1.89
11.05.,Broom C.,2,,,,,,"['6', '4']","['2', '0', '4', '0', '5', '3']",[],[],[],1.68
11.05.,Andaloro F.,0,,,,,,[],"['1', '4', '3', '4']",[],[],[],2.09
10.05.,Broom C.,2,,,,,,"['3', '2', '6', '3']","['2', '0', '4', '0']",[],[],[],1.90
10.05.,Gray A.,0,,,,,,[],"['1', '4', '3', '4']",[],[],[],1.80
09.05.,Broom C.,2,,,,,,"['1', '0']",[],[],[],[],1.71
09.05.,Martin A.,0,,,,,,"['3', '3']",[],[],[],[],2.01
08.05.,Broom C.,2,,,,,,"['2', '0', '4', '0']","['3', '2', '6', '3']",[],[],[],1.25
08.05.,Whitehouse M.,0,,,,,,[],[],[],[],[],3.62
07.05.,Broom C.,2,,,,,,"['3', '1', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.23
07.05.,Murgett F.,0,,,,,,[],[],[],[],[],3.81
04.05.,Loffhagen G.,2,,,,,,"['4', '2', '6', '2']","['2', '0', '6', '2']",[],[],[],1.40
04.05.,Broom C.,0,,,,,,[],[],[],[],[],2.77
03.05.,Broom C.,2,,,,,,"['1', '2', '3', '2', '6', '3']","['4', '2']",[],[],[],1.59
03.05.,Boulais J.,0,,,,,,"['2', '0']",[],[],[],[],2.24
02.05.,Broom C.,2,,,,,,"['2', '1', '6', '3']","['1', '1', '5', '5']",[],[],[],2.06
02.05.,Martin A.,0,,,,,,[],"['1', '0', '5', '4']",[],[],[],1.68
01.05.,Broom C.,2,,,,,,"['3', '2', '5', '2', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],1.59
01.05.,Knaff A.,0,,,,,,"['3', '5']",[],[],[],[],2.24
30.04.,Broom C.,2,,,,,,"['5', '3']","['2', '1', '5', '2']",[],[],[],2.18
30.04.,Stewart H.,0,,,,,,"['4', '5']",[],[],[],[],1.62
25.03.,Winter E.,2,,,,,,[],"['3', '4']",[],[],[],2.24
25.03.,Broom C.,0,,,,,,[],"['3', '1']",[],[],[],1.59
19.03.,Leach J.,2,,,,,,"['2', '1', '5', '4']",[],"['4', '2']",[],[],3.72
19.03.,Broom C.,1,,,,,,"['2', '2']","['4', '2']",[],[],[],1.24
19.02.,Gasquet R.,2,,,,,,11,1,61%,77% (36/47),57% (17/30),88% (7/8),31% (14/45),41% (9/22),22% (2/9),69% (53/77),34% (23/67),53% (76/144),6,0,91% (10/11),20% (2/10),57% (12/21),"['1', '1', '3', '1']",[],[],[],[],1.26
19.02.,Broom C.,0,,,,,,11,0,67%,69% (31/45),59% (13/22),78% (7/9),23% (11/47),43% (13/30),13% (1/8),66% (44/67),31% (24/77),47% (68/144),4,0,80% (8/10),9% (1/11),43% (9/21),"['1', '0']",[],[],[],[],3.63
11.02.,Dougaz A.,2,,,,,,11,2,67%,81% (56/69),47% (16/34),0% (0/1),26% (23/88),51% (21/41),8% (1/13),70% (72/103),34% (44/129),50% (116/232),7,0,94% (15/16),6% (1/17),48% (16/33),"['6', '5']",[],[],[],[],1.54
11.02.,Broom C.,1,,,,,,7,4,68%,74% (65/88),49% (20/41),92% (12/13),19% (13/69),53% (18/34),100% (1/1),66% (85/129),30% (31/103),50% (116/232),3,10,94% (16/17),6% (1/16),52% (17/33),[],"['3', '1']",[],[],[],2.38
04.02.,Gengel M.,2,,,,,,6,1,61%,76% (26/34),41% (9/22),75% (6/8),56% (14/25),71% (17/24),55% (6/11),63% (35/56),63% (31/49),63% (66/105),9,0,75% (6/8),86% (6/7),80% (12/15),"['2', '0', '3', '1', '5', '1']","['1', '0', '3', '2', '5', '2']",[],[],[],1.47
04.02.,Broom C.,0,,,,,,2,4,51%,44% (11/25),29% (7/24),45% (5/11),24% (8/34),59% (13/22),25% (2/8),37% (18/49),38% (21/56),37% (39/105),1,0,14% (1/7),25% (2/8),20% (3/15),"['1', '2']","['2', '2']",[],[],[],2.56
27.01.,Tomic B.,2,,,,,,13,4,70%,75% (46/61),35% (9/26),63% (5/8),37% (22/60),40% (10/25),25% (2/8),63% (55/87),38% (32/85),51% (87/172),7,0,77% (10/13),17% (2/12),48% (12/25),"['2', '0', '5', '1']",[],[],[],[],1.68
27.01.,Broom C.,1,,,,,,7,3,71%,63% (38/60),60% (15/25),75% (6/8),25% (15/61),65% (17/26),38% (3/8),62% (53/85),37% (32/87),49% (85/172),3,1,83% (10/12),23% (3/13),52% (13/25),[],"['2', '0', '4', '0', '6', '0']",[],[],[],2.11
03.01.,Altmaier D.,2,,,,,,10,6,61%,78% (38/49),29% (9/31),80% (8/10),42% (16/38),75% (12/16),50% (5/10),59% (47/80),52% (28/54),56% (75/134),6,0,80% (8/10),56% (5/9),68% (13/19),"['2', '4', '4', '4', '7', '5']","['2', '0', '5', '1']",[],[],[],1.18
03.01.,Broom C.,0,,,,,,2,5,70%,58% (22/38),25% (4/16),50% (5/10),22% (11/49),71% (22/31),20% (2/10),48% (26/54),41% (33/80),44% (59/134),4,0,44% (4/9),20% (2/10),32% (6/19),"['1', '0', '3', '0']",[],[],[],[],4.91
13.11.2024,Ghibaudo A.,2,,,,,,4,6,59%,69% (25/36),48% (12/25),33% (2/6),42% (18/43),86% (18/21),67% (6/9),61% (37/61),56% (36/64),58% (73/125),7,0,64% (7/11),60% (6/10),62% (13/21),"['3', '1', '4', '2', '5', '3']","['1', '0', '5', '4', '6', '5']",[],[],[],2.05
13.11.2024,Broom C.,0,,,,,,1,7,67%,58% (25/43),14% (3/21),33% (3/9),31% (11/36),52% (13/25),67% (4/6),44% (28/64),39% (24/61),42% (52/125),3,2,40% (4/10),36% (4/11),38% (8/21),"['2', '3', '3', '4']","['4', '4', '5', '5']",[],[],[],1.70
