Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,22/39,16/28,5/10,-,-,1/1
2024,10/13,8/11,2/2,-,-,-
2023,4/9,0/1,3/7,-,-,1/1
2022,2/3,2/3,-,-,-,-
2021,2/5,2/5,-,-,-,-
2020,0/3,0/2,0/1,-,-,-
2018,2/2,2/2,-,-,-,-
2017,1/3,1/3,-,-,-,-
2016,1/1,1/1,-,-,-,-
