Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,66/35,14/11,50/23,2/1,-,-
2024,19/12,4/5,13/6,2/1,-,-
2023,41/19,9/4,32/15,-,-,-
2022,6/4,1/2,5/2,-,-,-
