Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ATP - SINGLES :  Paris (France),hard,header
28.10. 15:40,Rinderknech A.,0,6^3,5,,,,11,1,64%,78% (29/37),67% (14/21),50% (1/2),32% (15/47),46% (12/26),29% (2/7),26,27,73% (11/15),74% (43/58),37% (27/73),53% (70/131),7,0,90% (9/10),20% (2/10),55% (11/20),[],"['2', '0', '5', '3']",[],[],[],3.74
28.10. 15:40,Machac T.,1,7^7,3,,,,2,2,64%,68% (32/47),54% (14/26),71% (5/7),22% (8/37),33% (7/21),50% (1/2),20,32,90% (9/10),63% (46/73),26% (15/58),47% (61/131),3,0,80% (8/10),10% (1/10),45% (9/20),[],"['2', '3']",[],[],[],1.29
ATP - SINGLES :  Vienna (Austria),hard,header
25.10. 17:40,Machac T.,1,3,6,1,,,7,2,58%,62% (33/53),54% (21/39),63% (5/8),21% (13/61),56% (15/27),13% (1/8),27,34,52% (13/25),59% (54/92),32% (28/88),46% (82/180),4,0,75% (9/12),8% (1/13),40% (10/25),[],"['4', '2']",[],[],[],2.22
25.10. 17:40,Draper J.,2,6,3,6,,,11,2,69%,79% (48/61),44% (12/27),88% (7/8),38% (20/53),46% (18/39),38% (3/8),37,35,82% (14/17),68% (60/88),41% (38/92),54% (98/180),6,0,92% (12/13),25% (3/12),60% (15/25),"['2', '0']",[],"['2', '0', '4', '0']",[],[],1.68
24.10. 18:45,Machac T.,2,6^5,6,6,,,9,5,62%,72% (48/67),54% (22/41),50% (2/4),23% (13/57),52% (24/46),44% (4/9),32,19,68% (13/19),65% (70/108),36% (37/103),51% (107/211),7,0,88% (14/16),27% (4/15),58% (18/31),"['3', '2']","['6', '4']","['2', '0', '5', '3']",[],[],2.32
24.10. 18:45,Dimitrov G.,1,7^7,4,3,,,12,4,55%,77% (44/57),48% (22/46),56% (5/9),28% (19/67),46% (19/41),50% (2/4),32,21,69% (11/16),64% (66/103),35% (38/108),49% (104/211),3,2,73% (11/15),13% (2/16),42% (13/31),"['3', '3']",[],"['1', '2']",[],[],1.63
23.10. 17:50,Machac T.,2,7^7,6,,,,10,1,55%,90% (28/31),64% (16/25),0% (0/0),35% (13/37),39% (9/23),67% (2/3),35,27,85% (11/13),79% (44/56),37% (22/60),57% (66/116),6,0,100% (10/10),22% (2/9),63% (12/19),[],"['2', '0', '4', '0']",[],[],[],1.33
23.10. 17:50,Marozsan F.,0,6^5,1,,,,2,1,62%,65% (24/37),61% (14/23),33% (1/3),10% (3/31),36% (9/25),0% (0/0),14,19,50% (4/8),63% (38/60),21% (12/56),43% (50/116),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.37
ATP - SINGLES :  Almaty (Kazakhstan),hard,header
17.10. 11:40,Zhukayev B.,0,3,,,,,4,0,89%,100% (8/8),100% (1/1),0% (0/0),60% (6/10),38% (3/8),33% (1/3),5,2,50% (1/2),100% (9/9),50% (9/18),67% (18/27),6,0,100% (2/2),50% (1/2),75% (3/4),"['3', '1']",[],[],[],[],5.05
17.10. 11:40,Machac T.,0,1,,,,,0,0,56%,40% (4/10),63% (5/8),67% (2/3),0% (0/8),0% (0/1),0% (0/0),4,8,75% (3/4),50% (9/18),0% (0/9),33% (9/27),4,0,50% (1/2),0% (0/2),25% (1/4),[],[],[],[],[],1.18
16.10. 13:30,Machac T.,2,6,6,,,,8,4,54%,90% (26/29),48% (12/25),67% (2/3),0 km/h,0 km/h,36% (9/25),46% (12/26),75% (3/4),21,26,100% (6/6),70% (38/54),41% (21/51),56% (59/105),6,0,90% (9/10),33% (3/9),63% (12/19),"['2', '2', '4', '2']","['2', '1']",[],[],[],1.12
16.10. 13:30,Skatov T.,0,3,4,,,,3,2,49%,64% (16/25),54% (14/26),25% (1/4),0 km/h,0 km/h,10% (3/29),52% (13/25),33% (1/3),10,24,100% (3/3),59% (30/51),30% (16/54),44% (46/105),4,0,67% (6/9),10% (1/10),37% (7/19),"['1', '0']",[],[],[],[],6.30
ATP - SINGLES :  Shanghai (China),hard,header
12.10. 14:10,Machac T.,0,4,5,,,,5,1,65%,64% (29/45),50% (12/24),57% (4/7),26% (12/46),39% (9/23),33% (1/3),25,36,72% (13/18),59% (41/69),30% (21/69),45% (62/138),2,0,73% (8/11),9% (1/11),41% (9/22),"['1', '0']",[],[],[],[],6.05
12.10. 14:10,Sinner J.,2,6,7,,,,10,1,67%,74% (34/46),61% (14/23),67% (2/3),36% (16/45),50% (12/24),43% (3/7),27,12,63% (5/8),70% (48/69),41% (28/69),55% (76/138),8,0,91% (10/11),27% (3/11),59% (13/22),"['2', '2', '6', '4']","['7', '5']",[],[],[],1.14
10.10. 16:10,Machac T.,2,7^7,7,,,,5,2,58%,72% (39/54),54% (21/39),88% (7/8),24% (11/45),45% (10/22),50% (2/4),31,42,95% (19/20),65% (60/93),31% (21/67),51% (81/160),8,0,92% (11/12),17% (2/12),54% (13/24),[],"['2', '1', '6', '5']",[],[],[],8.01
10.10. 16:10,Alcaraz C.,0,6^5,5,,,,8,1,67%,76% (34/45),55% (12/22),50% (2/4),28% (15/54),46% (18/39),13% (1/8),25,20,62% (8/13),69% (46/67),35% (33/93),49% (79/160),2,0,83% (10/12),8% (1/12),46% (11/24),[],"['3', '3']",[],[],[],1.09
09.10. 12:55,Machac T.,2,3,6,6,,,5,5,63%,75% (41/55),56% (18/32),80% (8/10),27% (15/55),53% (20/38),33% (3/9),37,40,75% (9/12),68% (59/87),38% (35/93),52% (94/180),5,0,86% (12/14),21% (3/14),54% (15/28),[],"['2', '2', '6', '4']","['3', '1']",[],[],2.39
09.10. 12:55,Paul T.,1,6,4,3,,,2,3,59%,73% (40/55),47% (18/38),67% (6/9),25% (14/55),44% (14/32),20% (2/10),22,29,93% (13/14),62% (58/93),32% (28/87),48% (86/180),5,1,79% (11/14),14% (2/14),46% (13/28),"['5', '3']","['2', '1']",[],[],[],1.59
08.10. 10:10,Machac T.,2,6,6,,,,5,2,55%,93% (25/27),59% (13/22),100% (4/4),25% (10/40),65% (20/31),43% (3/7),17,22,83% (5/6),78% (38/49),42% (30/71),57% (68/120),7,0,100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['2', '1', '5', '2']",[],[],[],1.40
08.10. 10:10,Vukic A.,0,4,2,,,,9,1,56%,75% (30/40),35% (11/31),57% (4/7),7% (2/27),41% (9/22),0% (0/4),20,32,45% (5/11),58% (41/71),22% (11/49),43% (52/120),3,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.00
04.10. 15:10,Machac T.,2,1,7^7,6,,,10,6,49%,71% (32/45),48% (22/46),43% (3/7),32% (21/65),47% (9/19),100% (3/3),33,22,73% (11/15),59% (54/91),36% (30/84),48% (84/175),5,0,71% (10/14),20% (3/15),45% (13/29),[],"['3', '3']","['2', '3', '4', '3']",[],[],1.51
04.10. 15:10,Davidovich Fokina A.,1,6,6^3,4,,,6,1,77%,68% (44/65),53% (10/19),0% (0/3),29% (13/45),52% (24/46),57% (4/7),14,10,56% (5/9),64% (54/84),41% (37/91),52% (91/175),5,0,80% (12/15),29% (4/14),55% (16/29),"['2', '0', '5', '1']","['2', '1']","['2', '0']",[],[],2.58
ATP - SINGLES :  Tokyo (Japan),hard,header
30.09. 14:40,Machac T.,1,3,6,2,,,5,3,54%,68% (26/38),58% (19/33),63% (5/8),0 km/h,0 km/h,21% (8/39),38% (13/34),100% (1/1),16,26,71% (5/7),63% (45/71),29% (21/73),46% (66/144),1,0,77% (10/13),8% (1/13),42% (11/26),[],"['3', '1']",[],[],[],2.40
30.09. 14:40,Humbert U.,2,6,3,6,,,8,2,53%,79% (31/39),62% (21/34),0% (0/1),0 km/h,0 km/h,32% (12/38),42% (14/33),38% (3/8),39,32,83% (10/12),71% (52/73),37% (26/71),54% (78/144),9,0,92% (12/13),23% (3/13),58% (15/26),"['3', '1']",[],"['4', '2', '6', '2']",[],[],1.59
29.09. 10:10,Machac T.,2,7^7,6,,,,8,3,65%,88% (38/43),39% (9/23),0% (0/1),0 km/h,0 km/h,37% (19/51),55% (11/20),20% (2/10),34,24,83% (10/12),71% (47/66),42% (30/71),56% (77/137),8,0,91% (10/11),20% (2/10),57% (12/21),"['1', '0']","['5', '3']",[],[],[],1.91
