Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
26.09.2023,Bailly G. A.,2,,,,,,"['2', '0', '4', '0', '5', '1', '6', '2']","['2', '0', '3', '1', '5', '1']",[],[],[],1.17
26.09.2023,Galoppini D.,0,,,,,,"['1', '4', '2', '5']","['1', '2']",[],[],[],4.52
18.09.2023,Andaloro F.,2,,,,,,[],"['2', '1', '4', '3', '6', '3']","['2', '0', '3', '3', '4', '4', '7', '5']",[],[],1.59
18.09.2023,Galoppini D.,1,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '2']","['1', '2', '3', '2', '4', '3']",[],[],2.25
14.09.2023,Ferrari F.,2,,,,,,[],[],[],[],[],2.23
14.09.2023,Galoppini D.,0,,,,,,[],[],[],[],[],1.60
13.09.2023,Galoppini D.,2,,,,,,[],[],[],[],[],2.21
13.09.2023,Furlanetto M.,0,,,,,,[],[],[],[],[],1.61
08.08.2023,Nidunjianzan F.,2,,,,,,"['2', '0', '4', '2']","['4', '2', '6', '4']","['1', '1', '3', '3', '5', '3', '7', '5']",[],[],1.86
08.08.2023,Galoppini D.,1,,,,,,"['2', '3', '3', '4', '6', '5']","['3', '4']","['1', '0', '2', '1', '4', '5']",[],[],1.85
31.07.2023,Barrena A.,2,,,,,,"['3', '1', '5', '1']","['2', '1', '6', '3']",[],[],[],1.13
31.07.2023,Galoppini D.,0,,,,,,[],[],[],[],[],4.77
26.07.2023,Noce G. M.,2,,,,,,"['2', '2']","['5', '3', '6', '4']","['2', '0', '4', '0', '6', '0']",[],[],2.36
26.07.2023,Galoppini D.,1,,,,,,"['2', '1', '3', '2', '5', '2']","['4', '5']",[],[],[],1.55
20.07.2023,Sciahbasi L.,2,,,,,,"['2', '0', '3', '1', '5', '1']","['1', '2']","['1', '0', '3', '0', '5', '2', '6', '3']",[],[],2.45
20.07.2023,Galoppini D.,1,,,,,,"['1', '2']","['2', '0', '3', '1', '6', '2']","['2', '4', '3', '5']",[],[],1.50
18.07.2023,Galoppini D.,2,,,,,,[],"['2', '2', '4', '4', '5', '5', '6', '6']","['1', '0', '3', '0', '5', '2']",[],[],3.42
18.07.2023,Midon L.,1,,,,,,"['3', '1', '5', '1']","['1', '0', '4', '3', '5', '4', '6', '5']","['2', '4']",[],[],1.28
12.07.2023,Vincent Ruggeri S.,2,,,,,,"['3', '1', '4', '2']","['3', '1', '5', '1']","['4', '5']",[],[],-
12.07.2023,Galoppini D.,1,,,,,,"['2', '3', '3', '4', '5', '4']",[],"['4', '2']",[],[],-
07.06.2023,Napolitano S.,2,,,,,,"['3', '3', '5', '3', '6', '4']","['3', '3', '7', '5']",[],[],[],1.09
07.06.2023,Galoppini D.,0,,,,,,"['1', '0', '4', '5']","['1', '0']",[],[],[],6.20
18.05.2023,Rola B.,2,,,,,,[],[],[],[],[],1.13
18.05.2023,Galoppini D.,0,,,,,,[],[],[],[],[],5.35
23.04.2023,Durasovic V.,2,,,,,,4,3,49%,79% (38/48),54% (27/50),75% (6/8),42% (30/71),48% (21/44),33% (5/15),66% (67/102),44% (51/115),54% (118/217),88% (14/16),31% (5/16),59% (19/32),"['5', '5']","['1', '0', '3', '2', '5', '2']","['6', '5']",[],[],1.17
23.04.2023,Galoppini D.,1,,,,,,0,3,62%,58% (41/71),52% (23/44),67% (10/15),21% (10/48),46% (23/50),25% (2/8),56% (64/115),34% (35/102),46% (99/217),69% (11/16),13% (2/16),41% (13/32),"['3', '2']","['1', '1']",[],[],[],4.68
04.04.2023,Picchione A.,2,,,,,,"['3', '2', '5', '2']","['1', '0', '5', '2']",[],[],[],1.55
04.04.2023,Galoppini D.,0,,,,,,[],[],[],[],[],2.33
19.10.2022,Michalski D.,2,,,,,,"['2', '0', '4', '0', '5', '1', '6', '2']","['4', '2']",[],[],[],1.13
19.10.2022,Galoppini D.,0,,,,,,"['1', '4', '2', '5']","['3', '4']",[],[],[],5.35
18.10.2022,Galoppini D.,2,,,,,,"['2', '1', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],1.17
18.10.2022,Bertuccioli F.,0,,,,,,[],[],[],[],[],4.62
