Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,110/107,57/48,27/35,2/2,-,24/22
2024,15/17,0/2,13/13,2/2,-,-
2023,34/31,6/10,11/15,-,-,17/6
2022,34/34,25/15,3/6,-,-,6/13
2021,21/20,20/16,0/1,-,-,1/3
2019,3/1,3/1,-,-,-,-
2018,3/4,3/4,-,-,-,-
