Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,40/37,20/22,20/14,0/1,-,-
2024,20/14,13/9,7/4,0/1,-,-
2023,14/11,3/4,11/7,-,-,-
2022,6/12,4/9,2/3,-,-,-
