Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,211/177,70/64,136/100,4/11,1/2,-
2024,5/13,1/5,4/7,0/1,-,-
2023,1/1,-,1/1,-,-,-
2022,4/5,-,4/4,0/1,-,-
2021,20/22,1/7,18/12,0/1,1/2,-
2020,6/11,0/1,6/10,-,-,-
2019,49/19,15/7,34/12,-,-,-
2018,22/25,7/10,12/10,3/5,-,-
2017,37/32,25/17,11/13,1/2,-,-
2016,26/22,6/8,20/13,0/1,-,-
2015,20/14,5/4,15/10,-,-,-
2014,16/7,10/5,6/2,-,-,-
2013,5/6,-,5/6,-,-,-
