Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,76/69,59/50,16/17,1/2,-,-
2024,13/19,13/16,0/3,-,-,-
2023,25/18,21/15,4/2,0/1,-,-
2022,12/12,10/10,2/2,-,-,-
2021,22/15,12/8,9/6,1/1,-,-
2020,0/1,-,0/1,-,-,-
2019,1/2,-,1/2,-,-,-
2018,3/2,3/1,0/1,-,-,-
