Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
08.07.,Rivet M.,2,,,,,,"['1', '2', '5', '4']","['2', '1']","['3', '1', '6', '6']",[],[],1.57
08.07.,Hamza Reguig S.,1,,,,,,"['2', '0']","['2', '2', '4', '2']","['3', '4', '6', '5']",[],[],2.28
24.06.,Dzhavakian Y.,2,,,,,,"['2', '1', '5', '2']","['4', '3', '6', '3']",[],[],[],1.26
24.06.,Hamza Reguig S.,0,,,,,,[],[],[],[],[],3.54
18.06.,Coquelin H.,2,,,,,,"['2', '1', '4', '1', '6', '1']","['2', '4', '3', '5', '5', '5']",[],[],[],1.68
18.06.,Hamza Reguig S.,0,,,,,,[],"['1', '0', '4', '1', '5', '2']",[],[],[],2.09
04.06.,Bassem Sobhy M.,1,,,,,,"['5', '4']",[],[],[],[],1.44
04.06.,Hamza Reguig S.,0,,,,,,[],[],[],[],[],2.62
11.05.,Negritu Ch.,2,,,,,,1,0,47%,74% (25/34),58% (22/38),40% (2/5),43% (28/65),50% (15/30),29% (4/14),65% (47/72),45% (43/95),54% (90/167),8,0,75% (9/12),33% (4/12),54% (13/24),"['2', '0', '7', '5']","['1', '1', '3', '3']",[],[],[],1.11
11.05.,Hamza Reguig S.,0,,,,,,0,6,68%,57% (37/65),50% (15/30),71% (10/14),26% (9/34),42% (16/38),60% (3/5),55% (52/95),35% (25/72),46% (77/167),2,0,67% (8/12),25% (3/12),46% (11/24),"['2', '3']","['1', '0', '3', '2']",[],[],[],5.70
08.05.,Covato M.,2,,,,,,"['2', '1', '5', '2']","['2', '1', '6', '5']",[],[],[],3.54
08.05.,Hamza Reguig S.,0,,,,,,[],"['2', '2']",[],[],[],1.26
07.05.,Hamza Reguig S.,2,,,,,,"['3', '1', '6', '2']","['2', '0', '5', '1']",[],[],[],-
07.05.,Saritas G.,0,,,,,,[],[],[],[],[],-
08.04.,Ehrenschneider N.,2,,,,,,[],"['4', '2', '6', '2']",[],[],[],1.23
08.04.,Hamza Reguig S.,0,,,,,,[],[],[],[],[],3.81
04.04.,Echargui M.,1,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '0', '3', '1']",[],[],[],1.07
04.04.,Hamza Reguig S.,0,,,,,,[],"['1', '2']",[],[],[],6.95
03.04.,Hamza Reguig S.,0,,,,,,"['1', '0']",[],[],[],[],2.94
03.04.,Reco A.,0,,,,,,[],[],[],[],[],1.36
02.04.,Hamza Reguig S.,2,,,,,,"['2', '1', '3', '2']","['1', '2', '5', '4']",[],[],[],2.04
02.04.,Balshaw F.,0,,,,,,"['2', '2']","['2', '0']",[],[],[],1.69
26.03.,Khamis Y.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['4', '5', '6', '5']",[],[],[],3.32
26.03.,Hamza Reguig S.,0,,,,,,[],"['3', '1']",[],[],[],1.29
25.02.,Omarkhanov A.,2,,,,,,"['1', '0', '3', '4']","['2', '4', '4', '4']","['4', '3', '6', '5']",[],[],1.76
25.02.,Hamza Reguig S.,1,,,,,,"['1', '1', '4', '2', '5', '3']","['1', '0', '4', '1']","['4', '4']",[],[],1.95
18.02.,Blancaneaux G.,2,,,,,,0,7,67%,75% (39/52),38% (10/26),75% (6/8),34% (16/47),64% (14/22),100% (4/4),63% (49/78),43% (30/69),54% (79/147),7,0,80% (8/10),36% (4/11),57% (12/21),"['3', '2', '6', '3']","['2', '0', '4', '4']",[],[],[],1.17
18.02.,Hamza Reguig S.,0,,,,,,0,0,68%,66% (31/47),36% (8/22),0% (0/4),25% (13/52),62% (16/26),25% (2/8),57% (39/69),37% (29/78),46% (68/147),3,0,64% (7/11),20% (2/10),43% (9/21),[],"['1', '2', '3', '2']",[],[],[],5.02
09.02.,Gerch L.,2,,,,,,2,2,55%,81% (21/26),52% (11/21),71% (5/7),48% (14/29),62% (13/21),71% (5/7),68% (32/47),54% (27/50),61% (59/97),10,0,78% (7/9),56% (5/9),67% (12/18),"['2', '1', '5', '2']","['1', '0', '3', '2', '5', '4']",[],[],[],1.15
