Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,178/91,150/71,27/20,-,-,1/0
2024,51/16,51/16,-,-,-,-
2023,22/10,22/10,-,-,-,-
2022,19/15,12/12,6/3,-,-,1/0
2021,36/18,27/11,9/7,-,-,-
2020,5/6,0/1,5/5,-,-,-
2019,24/12,21/9,3/3,-,-,-
2018,12/9,11/8,1/1,-,-,-
2017,9/5,6/4,3/1,-,-,-
