Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,43/48,2/4,39/43,2/1,-,-
2024,19/20,-,19/20,-,-,-
2023,8/12,0/1,8/11,-,-,-
2019,9/11,2/3,5/7,2/1,-,-
2018,7/5,-,7/5,-,-,-
