Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,137/97,19/13,118/82,0/2,-,-
2024,19/9,2/1,17/8,-,-,-
2023,29/19,8/4,21/15,-,-,-
2022,14/9,-,14/9,-,-,-
2020,6/4,1/2,5/2,-,-,-
2019,18/19,2/2,16/16,0/1,-,-
2018,17/22,0/1,17/21,-,-,-
2017,28/11,-,28/11,-,-,-
2016,6/4,6/3,-,0/1,-,-
