Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,185/128,99/67,80/54,4/6,-,2/1
2024,31/16,12/8,17/7,2/1,-,-
2023,29/29,24/19,1/6,2/3,-,2/1
2022,49/27,11/8,38/19,-,-,-
2021,46/29,34/19,12/10,-,-,-
2020,7/8,-,7/7,0/1,-,-
2019,15/13,10/7,5/5,0/1,-,-
2018,6/4,6/4,-,-,-,-
2017,2/2,2/2,-,-,-,-
