Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,13/10,1/3,7/4,2/1,-,3/2
2023,8/7,1/3,5/3,2/1,-,-
2022,5/3,-,2/1,-,-,3/2
