Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,25/47,10/21,6/15,-,-,9/11
2024,6/14,4/8,2/6,-,-,-
2023,17/25,4/7,4/7,-,-,9/11
2022,2/7,2/5,0/2,-,-,-
2021,0/1,0/1,-,-,-,-
