Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,40/20,23/13,15/6,2/1,-,-
2024,18/9,14/8,4/1,-,-,-
2023,19/8,9/4,8/3,2/1,-,-
2016,3/2,-,3/2,-,-,-
2015,0/1,0/1,-,-,-,-
