Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,47/36,21/17,26/18,0/1,-,-
2024,29/19,13/10,16/8,0/1,-,-
2023,15/13,5/4,10/9,-,-,-
2022,3/4,3/3,0/1,-,-,-
