Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,165/130,111/79,36/38,9/8,8/5,1/0
2024,42/30,24/19,10/8,-,8/3,-
2023,49/37,41/23,4/8,4/4,0/2,-
2022,7/17,1/2,5/13,1/2,-,-
2021,42/28,34/24,4/2,4/2,-,-
2020,1/1,0/1,-,-,-,1/0
2019,14/7,8/5,6/2,-,-,-
2018,3/3,2/2,1/1,-,-,-
2017,7/6,1/2,6/4,-,-,-
2016,0/1,0/1,-,-,-,-
