Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,47/53,30/33,16/17,-,-,1/3
2024,19/20,15/19,4/1,-,-,-
2023,15/15,14/12,-,-,-,1/3
2022,0/1,-,0/1,-,-,-
2021,11/14,-,11/14,-,-,-
2017,2/3,1/2,1/1,-,-,-
