Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Mouilleron-Le-Captif (France),hard,header
01.10. 14:10,Holmgren A.,0,1,1,,,,3,1,68%,43% (12/28),31% (4/13),29% (2/7),24% (5/21),28% (5/18),0% (0/0),4,39% (16/41),26% (10/39),33% (26/80),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.79
01.10. 14:10,Guinard M.,2,6,6,,,,2,0,54%,76% (16/21),72% (13/18),0% (0/0),57% (16/28),69% (9/13),71% (5/7),8,74% (29/39),61% (25/41),68% (54/80),5,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['3', '1', '5', '1']",[],[],[],1.94
ATP - SINGLES :  Davis Cup - World Group I (World),-,header
ATP - SINGLES :  Davis Cup - World Group I (World),-,header
14.09. 15:30,Holmgren A.,2,7^7,6,,,,1,0,70%,61% (30/49),67% (14/21),50% (2/4),39% (18/46),53% (16/30),27% (3/11),8,63% (44/70),45% (33/74),53% (77/144),4,82% (9/11),30% (3/10),57% (12/21),"['4', '5']","['2', '0', '3', '1']",[],[],[],5.25
14.09. 15:30,Shevchenko A.,0,6^4,3,,,,6,2,61%,61% (28/46),47% (14/30),73% (8/11),39% (19/49),33% (7/21),50% (2/4),6,55% (41/74),37% (26/70),47% (67/144),3,70% (7/10),18% (2/11),43% (9/21),"['3', '1']","['1', '2']",[],[],[],1.14
CHALLENGER MEN - SINGLES :  Istanbul (Turkey),hard,header
03.09. 16:25,Holmgren A.,0,6^3,1,,,,10,4,73%,76% (31/41),33% (5/15),60% (3/5),21% (8/38),25% (6/24),0% (0/1),5,64% (36/56),23% (14/62),42% (50/118),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.34
03.09. 16:25,Lock B.,2,7^7,6,,,,2,3,61%,79% (30/38),75% (18/24),100% (1/1),24% (10/41),67% (10/15),40% (2/5),8,77% (48/62),36% (20/56),58% (68/118),5,100% (10/10),22% (2/9),63% (12/19),[],"['2', '0', '5', '1']",[],[],[],3.13
CHALLENGER MEN - SINGLES :  Mallorca (Spain),hard,header
