Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,145/141,129/113,11/13,2/12,-,3/3
2024,22/15,22/15,-,-,-,-
2023,35/28,28/21,4/3,0/1,-,3/3
2022,30/25,25/20,5/5,-,-,-
2021,20/19,20/17,0/2,-,-,-
2020,7/8,6/5,-,1/3,-,-
2019,14/17,14/15,0/2,-,-,-
2018,9/20,7/13,2/1,0/6,-,-
2017,5/6,4/4,-,1/2,-,-
2016,2/2,2/2,-,-,-,-
2015,1/1,1/1,-,-,-,-
