Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,376/156,313/104,43/28,20/23,-,0/1
2024,24/12,18/9,5/2,1/1,-,-
2023,19/9,15/4,4/3,0/2,-,-
2022,24/10,17/8,-,7/2,-,-
2021,6/9,5/4,0/3,1/2,-,-
2020,11/8,3/4,2/1,6/3,-,-
2019,44/17,43/15,1/1,0/1,-,-
2018,27/16,25/11,2/4,0/1,-,-
2017,30/8,30/8,-,-,-,-
2016,31/11,12/1,17/7,2/3,-,-
2015,33/17,30/13,2/2,1/2,-,-
2014,9/9,6/3,3/4,0/1,-,0/1
2013,38/12,31/10,5/0,2/2,-,-
2012,39/9,37/6,2/1,0/2,-,-
2011,41/9,41/8,-,0/1,-,-
