Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ATP - SINGLES :  Davis Cup - World Group II (World),-,header
14.09. 19:20,Mansouri S.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0']","['1', '0', '4', '1', '6', '1']",[],[],[],1.15
14.09. 19:20,Gannon C.,0,3,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],5.16
13.09. 15:50,Mansouri S.,0,6^5,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '4', '4', '4']","['2', '5']",[],[],[],2.53
13.09. 15:50,Agwi M.,2,7^7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '1']","['2', '0', '4', '0']",[],[],[],1.49
ATP - SINGLES :  Winston-Salem (USA) - Qualification,hard,header
30.07.2023,Mansouri S.,2,6,6,,,,8,1,60%,89% (25/28),68% (13/19),0% (0/0),42% (13/31),52% (12/23),50% (3/6),35,12,75% (9/12),12,81% (38/47),46% (25/54),62% (63/101),5,100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['2', '1', '4', '1']",[],[],[],1.13
30.07.2023,Panta J.,0,4,2,,,,1,2,57%,58% (18/31),48% (11/23),50% (3/6),11% (3/28),32% (6/19),0% (0/0),5,6,0% (0/3),5,54% (29/54),19% (9/47),38% (38/101),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],6.02
ATP - SINGLES :  Newport (USA) - Qualification,grass,header
18.07.2023,Mansouri S.,0,4,1,,,,4,4,52%,67% (18/27),44% (11/25),57% (4/7),21% (9/43),56% (14/25),0% (0/3),4,56% (29/52),34% (23/68),43% (52/120),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.49
18.07.2023,Bolt A.,2,6,6,,,,8,3,63%,79% (34/43),44% (11/25),100% (3/3),33% (9/27),56% (14/25),43% (3/7),6,66% (45/68),44% (23/52),57% (68/120),5,100% (9/9),38% (3/8),71% (12/17),"['6', '4']","['2', '0', '5', '1']",[],[],[],1.28
16.07.2023,Mansouri S.,2,6,7,,,,5,2,55%,74% (26/35),48% (14/29),60% (3/5),47% (20/43),61% (14/23),38% (5/13),6,63% (40/64),52% (34/66),57% (74/130),5,80% (8/10),50% (5/10),65% (13/20),"['4', '2', '6', '2']","['3', '1', '5', '3', '7', '5']",[],[],[],1.25
16.07.2023,Polansky P.,0,2,5,,,,0,4,65%,53% (23/43),39% (9/23),62% (8/13),26% (9/35),52% (15/29),40% (2/5),6,48% (32/66),38% (24/64),43% (56/130),2,50% (5/10),20% (2/10),35% (7/20),[],"['2', '3', '4', '5']",[],[],[],3.72
CHALLENGER MEN - SINGLES :  Chicago (USA),hard,header
14.07.2023,Mansouri S.,0,6^1,4,,,,10,3,65%,78% (47/60),30% (10/33),88% (7/8),15% (6/41),32% (7/22),0% (0/1),4,61% (57/93),21% (13/63),45% (70/156),1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],5.55
14.07.2023,Nishikori K.,2,7^7,6,,,,1,2,65%,85% (35/41),68% (15/22),100% (1/1),22% (13/60),70% (23/33),13% (1/8),8,79% (50/63),39% (36/93),55% (86/156),3,100% (11/11),9% (1/11),55% (12/22),[],"['6', '4']",[],[],[],1.13
