Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,87/64,33/35,30/17,4/2,-,20/10
2024,5/9,5/7,0/2,-,-,-
2023,19/8,2/1,8/4,4/2,-,5/1
2022,59/36,22/19,22/8,-,-,15/9
2021,3/10,3/7,0/3,-,-,-
2020,1/1,1/1,-,-,-,-
