Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,158/140,51/60,69/51,38/29,-,-
2024,18/21,7/11,7/7,4/3,-,-
2023,41/30,23/14,6/8,12/8,-,-
2022,34/25,3/4,27/16,4/5,-,-
2021,20/16,0/2,14/9,6/5,-,-
2020,14/24,5/15,9/8,0/1,-,-
2019,18/13,3/6,6/3,9/4,-,-
2018,12/6,10/5,-,2/1,-,-
2017,1/3,0/1,-,1/2,-,-
2016,0/1,0/1,-,-,-,-
2015,0/1,0/1,-,-,-,-
