Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,322/224,229/168,91/53,1/2,1/1,-
2024,28/27,25/24,3/3,-,-,-
2023,44/39,37/31,7/7,0/1,-,-
2022,43/30,42/27,0/2,-,1/1,-
2021,67/26,26/9,40/16,1/1,-,-
2020,9/4,9/4,-,-,-,-
2019,23/16,17/13,6/3,-,-,-
2018,30/18,26/13,4/5,-,-,-
2017,36/23,32/19,4/4,-,-,-
2016,15/23,10/19,5/4,-,-,-
2015,25/16,3/7,22/9,-,-,-
2014,2/2,2/2,-,-,-,-
