Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Rennes (France),hard,header
12.09. 16:10,Gueymard Wayenburg S.,1,6,2,4,,,7,2,47%,72% (28/39),39% (17/44),44% (4/9),38% (17/45),57% (13/23),50% (4/8),10,54% (45/83),44% (30/68),50% (75/151),3,62% (8/13),33% (4/12),48% (12/25),"['2', '0', '5', '1']","['2', '5']","['2', '1']",[],[],5.54
12.09. 16:10,Fearnley J.,2,1,6,6,,,3,4,66%,62% (28/45),43% (10/23),50% (4/8),28% (11/39),61% (27/44),56% (5/9),6,56% (38/68),46% (38/83),50% (76/151),3,67% (8/12),38% (5/13),52% (13/25),[],"['2', '0', '5', '1', '6', '2']","['3', '3', '6', '4']",[],[],1.13
10.09. 14:35,Gueymard Wayenburg S.,2,6,6,,,,9,4,56%,88% (28/32),56% (14/25),75% (3/4),28% (9/32),57% (17/30),60% (3/5),7,74% (42/57),42% (26/62),57% (68/119),3,90% (9/10),30% (3/10),60% (12/20),"['2', '1']","['1', '0', '5', '4']",[],[],[],2.28
10.09. 14:35,Blancaneaux G.,0,4,4,,,,4,2,52%,72% (23/32),43% (13/30),40% (2/5),13% (4/32),44% (11/25),25% (1/4),5,58% (36/62),26% (15/57),43% (51/119),2,70% (7/10),10% (1/10),40% (8/20),[],"['4', '4']",[],[],[],1.59
CHALLENGER MEN - SINGLES :  Cassis (France),hard,header
03.09. 15:30,Gueymard Wayenburg S.,0,6^3,3,,,,12,6,57%,77% (36/47),29% (10/35),63% (5/8),23% (10/43),53% (16/30),29% (2/7),5,56% (46/82),36% (26/73),46% (72/155),2,70% (7/10),18% (2/11),43% (9/21),"['1', '1']","['2', '3']",[],[],[],3.13
03.09. 15:30,Lestienne C.,2,7^7,6,,,,3,1,59%,77% (33/43),47% (14/30),71% (5/7),23% (11/47),71% (25/35),38% (3/8),8,64% (47/73),44% (36/82),54% (83/155),5,82% (9/11),30% (3/10),57% (12/21),"['1', '0']","['2', '0', '4', '2']",[],[],[],1.34
CHALLENGER MEN - SINGLES :  Cassis (France) - Qualification,hard,header
02.09. 15:40,Gueymard Wayenburg S.,2,4,6,6,,,7,3,59%,76% (37/49),47% (16/34),50% (3/6),35% (21/60),58% (29/50),29% (5/17),6,64% (53/83),45% (50/110),53% (103/193),3,79% (11/14),36% (5/14),57% (16/28),[],"['1', '1', '2', '2', '5', '3']","['2', '1', '6', '3']",[],[],1.89
02.09. 15:40,Poullain L.,1,6,3,3,,,2,1,55%,65% (39/60),42% (21/50),71% (12/17),24% (12/49),53% (18/34),50% (3/6),5,55% (60/110),36% (30/83),47% (90/193),3,64% (9/14),21% (3/14),43% (12/28),"['2', '1']","['1', '0', '2', '1']",[],[],[],1.85
01.09. 20:10,Gueymard Wayenburg S.,2,7^7,6,,,,16,4,51%,79% (30/38),43% (16/37),80% (8/10),47% (24/51),54% (14/26),50% (4/8),5,61% (46/75),49% (38/77),55% (84/152),5,80% (8/10),40% (4/10),60% (12/20),"['2', '2', '6', '6']","['3', '2', '5', '2']",[],[],[],1.35
01.09. 20:10,Pichler D.,0,6^4,2,,,,0,4,66%,53% (27/51),46% (12/26),50% (4/8),21% (8/38),57% (21/37),20% (2/10),5,51% (39/77),39% (29/75),45% (68/152),2,60% (6/10),20% (2/10),40% (8/20),"['1', '0', '6', '5']",[],[],[],[],3.07
CHALLENGER MEN - SINGLES :  Mallorca (Spain) - Qualification,hard,header
27.08. 13:35,Gueymard Wayenburg S.,0,4,4,,,,6,5,57%,57% (21/37),54% (15/28),60% (6/10),24% (8/34),50% (9/18),67% (2/3),4,56% (36/64),33% (17/52),46% (53/116),4,60% (6/10),20% (2/10),40% (8/20),"['2', '4', '4', '4']",[],[],[],[],2.76
27.08. 13:35,Sultanov K.,2,6,6,,,,6,0,65%,76% (26/34),50% (9/18),33% (1/3),43% (16/37),46% (13/28),40% (4/10),8,67% (35/52),44% (28/64),54% (63/116),4,80% (8/10),40% (4/10),60% (12/20),"['1', '0', '3', '0', '5', '4']","['5', '4']",[],[],[],1.42
26.08. 15:30,Gueymard Wayenburg S.,2,6,6,,,,4,3,48%,88% (22/25),63% (17/27),100% (1/1),43% (13/30),53% (8/15),75% (3/4),9,75% (39/52),47% (21/45),62% (60/97),5,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '4', '0']","['1', '0']",[],[],[],1.85
26.08. 15:30,Ramanathan R.,0,1,4,,,,4,3,67%,57% (17/30),47% (7/15),25% (1/4),12% (3/25),37% (10/27),0% (0/1),4,53% (24/45),25% (13/52),38% (37/97),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.89
ITF MEN - SINGLES :  M25 Aldershot (United Kingdom),hard,header
16.08. 16:20,Gueymard Wayenburg S.,0,4,4,,,,"['1', '1', '3', '1']","['4', '4']",[],[],[],1.80
16.08. 16:20,Mott B.,2,6,6,,,,"['1', '0', '2', '3', '5', '4']","['1', '0', '5', '4']",[],[],[],1.92
15.08. 14:55,Gueymard Wayenburg S.,2,6,5,6,,,"['3', '1']","['1', '2', '4', '3']","['1', '0', '4', '1']",[],[],2.02
15.08. 14:55,Edmund K.,1,3,7,2,,,[],"['2', '0', '5', '5', '7', '5']",[],[],[],1.72
14.08. 17:55,Gueymard Wayenburg S.,2,6,3,7^7,,,"['2', '0', '5', '1']",[],"['5', '5']",[],[],1.41
14.08. 17:55,Jones B.,1,1,6,6^2,,,[],"['2', '0']","['1', '0']",[],[],2.75
ITF MEN - SINGLES :  M25 Roehampton 2 (United Kingdom),hard,header
10.08. 15:00,Gueymard Wayenburg S.,1,2,6,4,,,"['2', '0']","['3', '1', '4', '2', '6', '2']","['2', '2', '3', '5']",[],[],1.70
10.08. 15:00,Imamura M.,2,6,2,6,,,"['1', '2', '3', '2', '5', '2']","['2', '3']","['2', '1', '3', '2', '5', '2']",[],[],2.05
09.08. 16:45,Gueymard Wayenburg S.,2,7^12,6,,,,[],"['1', '0', '3', '0', '5', '0']",[],[],[],1.37
09.08. 16:45,Simkiss L.,0,6^10,0,,,,[],[],[],[],[],2.92
08.08. 15:55,Gueymard Wayenburg S.,2,4,6,7,,,"['4', '4']","['2', '0']","['1', '0', '6', '5']",[],[],1.49
08.08. 15:55,Wendelken H.,1,6,3,5,,,"['2', '1', '5', '4']",[],"['4', '4']",[],[],2.50
06.08. 20:30,Gueymard Wayenburg S.,2,6^3,6,7,,,"['2', '0']","['5', '4']","['6', '5']",[],[],2.01
06.08. 20:30,Mott B.,1,7^7,4,5,,,"['2', '3']",[],[],[],[],1.73
ITF MEN - SINGLES :  M15 Rognac (France),hard,header
24.07. 22:35,Gueymard Wayenburg S.,1,6^4,7,3,,,"['5', '3']","['6', '5']","['2', '3']",[],[],1.11
24.07. 22:35,Jadoun N.,2,7^7,5,6,,,"['4', '5']",[],"['3', '1', '5', '3']",[],[],5.83
CHALLENGER MEN - SINGLES :  Pozoblanco (Spain),hard,header
15.07. 23:10,Gueymard Wayenburg S.,0,6^1,2,,,,3,2,56%,54% (22/41),50% (16/32),56% (5/9),24% (8/34),47% (15/32),50% (2/4),5,52% (38/73),35% (23/66),44% (61/139),3,60% (6/10),20% (2/10),40% (8/20),"['3', '1', '5', '3']",[],[],[],[],1.83
15.07. 23:10,Parker S.,2,7^7,6,,,,8,4,52%,76% (26/34),53% (17/32),50% (2/4),46% (19/41),50% (16/32),44% (4/9),8,65% (43/66),48% (35/73),56% (78/139),5,80% (8/10),40% (4/10),60% (12/20),"['3', '4', '4', '5']","['2', '0', '6', '2']",[],[],[],1.91
ITF MEN - SINGLES :  M25 Ajaccio+H (France),hard,header
ITF MEN - SINGLES :  M25 Bakio (Spain),hard,header
26.06. 13:40,Gueymard Wayenburg S.,0,6^3,4,,,,"['5', '3', '6', '6']","['3', '4']",[],[],[],1.56
26.06. 13:40,Martinez A.,2,7^7,6,,,,"['4', '5', '6', '5']","['4', '2', '6', '4']",[],[],[],2.32
25.06. 14:25,Gueymard Wayenburg S.,2,6,6,,,,"['2', '1', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.21
25.06. 14:25,Curras Abasolo T.,0,2,0,,,,[],[],[],[],[],4.12
ITF MEN - SINGLES :  M15 Kursumlijska Banja 7 (Serbia),clay,header
ITF MEN - SINGLES :  M25 Kursumlijska Banja 2 (Serbia),clay,header
ITF MEN - SINGLES :  M15 Bol 2 (Croatia),clay,header
ATP - SINGLES :  French Open (France) - Qualification,clay,header
20.05. 20:50,Gueymard Wayenburg S.,1,4,7,4,,,7,4,53%,79% (42/53),49% (23/47),63% (5/8),30% (21/69),49% (17/35),20% (2/10),32,39,62% (28/45),6,65% (65/100),37% (38/104),50% (103/204),5,81% (13/16),13% (2/16),47% (15/32),[],"['5', '5', '7', '5']",[],[],[],3.94
20.05. 20:50,Gigante M.,2,6,5,6,,,2,2,66%,70% (48/69),51% (18/35),80% (8/10),21% (11/53),51% (24/47),38% (3/8),28,39,76% (16/21),6,63% (66/104),35% (35/100),50% (101/204),3,88% (14/16),19% (3/16),53% (17/32),"['1', '0']","['2', '1']","['5', '4']",[],[],1.24
ITF MEN - SINGLES :  M25 Kursumlijska Banja (Serbia),clay,header
ITF MEN - SINGLES :  M15 Kursumlijska Banja 3 (Serbia),clay,header
ITF MEN - SINGLES :  M25 Angers (France),clay,header
ITF MEN - SINGLES :  M15 Telde 2 (Spain),clay,header
17.04. 16:20,Gueymard Wayenburg S.,1,6^3,6,1,,,"['4', '2']","['1', '0', '2', '1', '5', '2']",[],[],[],1.61
17.04. 16:20,Curras Abasolo T.,2,7^7,2,6,,,"['3', '4']","['1', '1']","['3', '1', '5', '1']",[],[],2.22
ITF MEN - SINGLES :  M25 Saint Dizier (France),hard,header
ITF MEN - SINGLES :  M25 Toulouse-Balma (France),hard,header
