Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,62/82,27/46,26/25,5/10,-,4/1
2024,17/24,3/14,12/9,2/1,-,-
2023,38/30,20/14,11/10,3/5,-,4/1
2022,4/14,1/8,3/6,-,-,-
2021,1/9,1/5,-,0/4,-,-
2020,2/5,2/5,-,-,-,-
