Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,85/69,42/40,9/13,34/15,0/1,-
2024,15/13,12/10,-,3/3,-,-
2023,33/22,16/12,0/4,17/5,0/1,-
2022,24/13,8/6,7/4,9/3,-,-
2021,6/9,4/3,1/4,1/2,-,-
2020,6/10,2/8,1/1,3/1,-,-
2019,1/2,0/1,-,1/1,-,-
