Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,275/178,184/105,41/36,35/29,7/4,8/4
2024,25/27,17/19,1/6,6/1,0/1,1/0
2023,53/36,39/23,3/2,4/9,5/2,2/0
2022,40/25,20/10,7/4,10/8,2/1,1/2
2021,47/16,31/9,3/2,11/5,-,2/0
2020,8/3,7/2,1/1,-,-,-
2019,22/21,17/11,1/5,4/4,-,0/1
2018,45/28,23/15,20/11,0/1,-,2/1
2017,26/14,21/8,5/5,0/1,-,-
2016,2/5,2/5,-,-,-,-
2015,7/3,7/3,-,-,-,-
