Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,124/56,71/35,46/15,7/4,-,0/2
2024,38/20,33/14,4/3,1/1,-,0/2
2023,49/21,27/13,16/5,6/3,-,-
2022,34/12,11/7,23/5,-,-,-
2021,3/3,0/1,3/2,-,-,-
