Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,121/70,76/38,35/24,3/5,-,7/3
2024,43/15,30/10,13/5,-,-,-
2023,18/6,18/6,-,-,-,-
2022,17/13,0/1,10/9,-,-,7/3
2020,0/1,-,0/1,-,-,-
2019,8/7,4/3,4/4,-,-,-
2018,22/14,11/6,8/5,3/3,-,-
2017,13/12,13/10,-,0/2,-,-
2014,0/2,0/2,-,-,-,-
