21.02. 02:50,Bouzas Maneiro J.,2,6,6,,,,3,7,56%,75% (27/36),61% (17/28),83% (5/6),46% (18/39),36% (4/11),100% (3/3),69% (44/64),44% (22/50),58% (66/114),6,0,90% (9/10),33% (3/9),63% (12/19),"['2', '0', '5', '1']","['2', '1']",[],[],[],2.80
WTA - SINGLES :  Australian Open (Australia),hard,header
15.01. 14:15,Townsend T.,0,1,3,,,,1,2,63%,69% (20/29),24% (4/17),43% (3/7),15% (4/26),39% (7/18),0% (0/3),13,22,73% (8/11),52% (24/46),25% (11/44),39% (35/90),5,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.51
15.01. 14:15,Badosa P.,2,6,6,,,,8,2,59%,85% (22/26),61% (11/18),100% (3/3),31% (9/29),76% (13/17),57% (4/7),23,7,100% (3/3),75% (33/44),48% (22/46),61% (55/90),5,0,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1']","['2', '0']",[],[],[],1.54
WTA - SINGLES :  Adelaide (Australia),hard,header
10.01. 10:25,Townsend T.,1,3,6,4,,,2,2,66%,59% (27/46),42% (10/24),14% (1/7),40% (28/70),56% (25/45),30% (6/20),53% (37/70),46% (53/116),48% (90/186),4,3,54% (7/13),43% (6/14),48% (13/27),"['1', '4', '2', '5']","['4', '2', '6', '2']","['1', '3', '4', '4']",[],[],2.53
10.01. 10:25,Kostyuk M.,2,6,2,6,,,3,8,61%,60% (42/70),44% (20/45),70% (14/20),41% (19/46),58% (14/24),86% (6/7),54% (63/116),47% (33/70),52% (96/186),6,0,57% (8/14),46% (6/13),52% (14/27),"['2', '0', '4', '0', '5', '1']",[],"['1', '0', '3', '0', '5', '4']",[],[],1.53
09.01. 13:40,Townsend T.,2,6,7^7,,,,7,2,72%,65% (34/52),55% (11/20),50% (2/4),28% (15/54),72% (23/32),27% (3/11),63% (45/72),44% (38/86),53% (83/158),6,0,82% (9/11),30% (3/10),57% (12/21),"['2', '0', '4', '2']","['2', '1']",[],[],[],2.22
09.01. 13:40,Sasnovich A.,0,3,6^4,,,,5,6,63%,72% (39/54),28% (9/32),73% (8/11),35% (18/52),45% (9/20),50% (2/4),56% (48/86),38% (27/72),47% (75/158),4,1,70% (7/10),18% (2/11),43% (9/21),"['2', '3']","['5', '5']",[],[],[],1.68
WTA - SINGLES :  Adelaide (Australia) - Qualification,hard,header
07.01. 09:40,Townsend T.,0,4,1,,,,4,2,66%,56% (22/39),40% (8/20),60% (6/10),24% (8/34),36% (5/14),33% (1/3),51% (30/59),27% (13/48),40% (43/107),2,0,50% (4/8),11% (1/9),29% (5/17),"['1', '0']",[],[],[],[],1.70
