Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,284/161,267/142,14/11,3/8,-,-
2024,38/25,34/23,4/2,-,-,-
2023,53/28,51/26,-,2/2,-,-
2022,48/28,48/28,-,-,-,-
2021,63/22,63/22,-,-,-,-
2020,17/12,16/6,0/1,1/5,-,-
2019,31/23,31/21,0/2,-,-,-
2018,13/7,13/7,-,-,-,-
2017,6/5,3/4,3/1,-,-,-
2016,12/6,7/3,5/3,-,-,-
2015,3/5,1/2,2/2,0/1,-,-
