Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ATP - SINGLES :  US Open (USA) - Qualification,hard,header
20.08. 06:05,Shimabukuro S.,1,6,5,3,,,2,2,49%,82% (36/44),53% (24/45),67% (6/9),28% (23/83),49% (23/47),14% (2/14),28,41,65% (11/17),7,67% (60/89),35% (46/130),48% (106/219),3,80% (12/15),13% (2/16),45% (14/31),[],"['4', '7']",['5'],[],[],2.94
20.08. 06:05,Diallo G.,2,4,7,6,,,11,5,64%,72% (60/83),51% (24/47),86% (12/14),18% (8/44),47% (21/45),33% (3/9),32,38,58% (14/24),5,65% (84/130),33% (29/89),52% (113/219),3,88% (14/16),20% (3/15),55% (17/31),['5'],['3'],[],[],[],1.39
CHALLENGER MEN - SINGLES :  Chicago (USA),hard,header
23.07. 01:10,Shimabukuro S.,1,7^7,2,6^5,,,7,8,55%,62% (41/66),45% (24/53),45% (5/11),32% (23/71),54% (32/59),31% (4/13),6,55% (65/119),42% (55/130),48% (120/249),3,63% (10/16),25% (4/16),44% (14/32),"['3', '5', '1', '2', '3']","['1', '4']","['1', '2', '2', '5', '7']",[],[],1.44
23.07. 01:10,Broom C.,2,6^4,6,7^7,,,8,11,55%,68% (48/71),46% (27/59),69% (9/13),38% (25/66),55% (29/53),55% (6/11),11,58% (75/130),45% (54/119),52% (129/249),3,75% (12/16),38% (6/16),56% (18/32),"['3', '4', '1', '2', '3', '5']",[],"['1', '4', '2']",[],[],2.69
CHALLENGER MEN - SINGLES :  Granby (Canada),hard,header
20.07. 00:10,Shimabukuro S.,1,7,4,6^4,,,10,3,59%,71% (42/59),61% (25/41),63% (5/8),25% (18/73),47% (17/36),43% (3/7),6,67% (67/100),32% (35/109),49% (102/209),3,82% (14/17),18% (3/17),50% (17/34),['4'],['1'],"['4', '1', '5']",[],[],2.22
20.07. 00:10,Uchiyama Y.,2,5,6,7^7,,,8,2,67%,75% (55/73),53% (19/36),57% (4/7),29% (17/59),39% (16/41),38% (3/8),8,68% (74/109),33% (33/100),51% (107/209),3,82% (14/17),18% (3/17),50% (17/34),"['4', '7']",[],"['4', '3']",[],[],1.61
18.07. 22:30,Shimabukuro S.,2,7^10,7^7,,,,4,5,61%,66% (41/62),58% (23/40),70% (7/10),24% (13/54),58% (26/45),30% (3/10),7,63% (64/102),39% (39/99),51% (103/201),3,75% (9/12),25% (3/12),50% (12/24),"['2', '5', '3', '5', '8']",['4'],[],[],[],2.96
18.07. 22:30,Bonzi B.,0,6^8,6^5,,,,8,4,55%,76% (41/54),42% (19/45),70% (7/10),34% (21/62),43% (17/40),30% (3/10),6,61% (60/99),37% (38/102),49% (98/201),3,75% (9/12),25% (3/12),50% (12/24),"['1', '4', '3', '5', '8', '9']","['4', '2']",[],[],[],1.37
17.07. 19:35,Shimabukuro S.,2,6,6,,,,4,4,53%,79% (23/29),58% (15/26),100% (1/1),26% (6/23),50% (9/18),60% (3/5),5,69% (38/55),37% (15/41),55% (53/96),3,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],1.60
17.07. 19:35,Gea A.,0,1,4,,,,2,3,56%,74% (17/23),50% (9/18),40% (2/5),21% (6/29),42% (11/26),0% (0/1),5,63% (26/41),31% (17/55),45% (43/96),1,63% (5/8),0% (0/9),29% (5/17),"['2', '5']",['2'],[],[],[],2.26
CHALLENGER MEN - SINGLES :  Winnipeg (Canada),hard,header
