Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
01.04.,Ofner S.,1,,,,,,3,2,55%,78% (14/18),53% (8/15),0% (0/0),56% (14/25),60% (6/10),50% (3/6),8,14,75% (3/4),67% (22/33),57% (20/35),62% (42/68),8,0,100% (5/5),60% (3/5),80% (8/10),"['1', '0', '4', '1']","['1', '0']",[],[],[],1.43
01.04.,Andreev A.,0,,,,,,0,1,71%,44% (11/25),40% (4/10),50% (3/6),22% (4/18),47% (7/15),0% (0/0),6,22,100% (2/2),43% (15/35),33% (11/33),38% (26/68),2,0,40% (2/5),0% (0/5),20% (2/10),[],[],[],[],[],2.69
29.12.2024,Andreev A.,0,,,,,,1,0,48%,40% (4/10),45% (5/11),50% (1/2),40% (2/5),33% (2/6),0% (0/0),50% (9/18),18% (2/11),38% (11/29),3,0,50% (1/2),0% (0/2),25% (1/4),[],[],[],[],[],4.90
28.12.2024,Andreev A.,2,,,,,,10,0,73%,71% (55/77),52% (15/29),75% (6/8),24% (13/55),40% (21/53),33% (2/6),66% (70/106),31% (34/108),49% (104/214),5,0,87% (13/15),13% (2/16),48% (15/31),"['2', '1', '4', '1']",[],[],[],[],2.21
28.12.2024,Tseng C. H.,1,,,,,,5,5,51%,76% (42/55),60% (32/53),67% (4/6),29% (22/77),48% (14/29),25% (2/8),69% (74/108),34% (36/106),51% (110/214),5,3,88% (14/16),13% (2/15),52% (16/31),"['3', '5']","['4', '2']",[],[],[],1.62
26.11.2024,Andreev A.,2,,,,,,3,3,63%,66% (33/50),43% (13/30),38% (3/8),44% (23/52),61% (17/28),75% (6/8),57% (46/80),50% (40/80),54% (86/160),8,0,58% (7/12),50% (6/12),54% (13/24),"['2', '0', '5', '5', '6', '6']","['3', '2', '4', '5', '6', '5']",[],[],[],2.64
26.11.2024,Debru G.,0,,,,,,0,1,65%,56% (29/52),39% (11/28),25% (2/8),34% (17/50),57% (17/30),63% (5/8),50% (40/80),43% (34/80),46% (74/160),2,0,50% (6/12),42% (5/12),46% (11/24),"['1', '2', '3', '2', '6', '5']","['3', '3', '5', '3']",[],[],[],1.45
18.11.2024,Hardt N.,1,,,,,,1,3,64%,62% (13/21),67% (8/12),33% (1/3),45% (9/20),71% (12/17),80% (4/5),60% (21/35),57% (21/37),58% (42/72),5,0,67% (4/6),67% (4/6),67% (8/12),"['1', '1', '4', '2']","['1', '0', '2', '1']",[],[],[],2.72
18.11.2024,Andreev A.,0,,,,,,1,2,54%,55% (11/20),29% (5/17),20% (1/5),38% (8/21),50% (6/12),67% (2/3),43% (16/37),40% (14/35),42% (30/72),5,0,33% (2/6),33% (2/6),33% (4/12),"['1', '0']","['1', '1']",[],[],[],1.42
13.11.2024,Royer V.,2,,,,,,6,1,79%,69% (41/59),56% (9/16),50% (4/8),28% (13/47),71% (24/34),56% (5/9),67% (50/75),46% (37/81),56% (87/156),9,0,73% (11/15),36% (5/14),55% (16/29),"['2', '0']","['2', '0', '3', '1']","['2', '3', '5', '4']",[],[],1.45
13.11.2024,Andreev A.,1,,,,,,7,2,58%,72% (34/47),29% (10/34),44% (4/9),31% (18/59),44% (7/16),50% (4/8),54% (44/81),33% (25/75),44% (69/156),1,0,64% (9/14),27% (4/15),45% (13/29),"['2', '3', '5', '4']","['1', '2']","['2', '0']",[],[],2.63
12.11.2024,Andreev A.,2,,,,,,1,0,59%,80% (51/64),56% (25/45),80% (4/5),22% (15/69),60% (29/48),30% (3/10),70% (76/109),38% (44/117),53% (120/226),6,0,94% (16/17),19% (3/16),58% (19/33),[],"['4', '2']","['2', '1', '6', '5']",[],[],1.45
12.11.2024,Paris T.,1,,,,,,17,8,59%,78% (54/69),40% (19/48),70% (7/10),20% (13/64),44% (20/45),20% (1/5),62% (73/117),30% (33/109),47% (106/226),4,3,81% (13/16),6% (1/17),42% (14/33),[],[],"['4', '4']",[],[],2.63
28.10.2024,Collignon R.,2,,,,,,3,4,62%,65% (30/46),57% (16/28),33% (1/3),33% (13/39),59% (13/22),50% (4/8),62% (46/74),43% (26/61),53% (72/135),7,0,82% (9/11),36% (4/11),59% (13/22),"['1', '0']","['2', '1', '3', '4', '6', '5']",[],[],[],1.34
28.10.2024,Andreev A.,0,,,,,,1,0,64%,67% (26/39),41% (9/22),50% (4/8),35% (16/46),43% (12/28),67% (2/3),57% (35/61),38% (28/74),47% (63/135),3,0,64% (7/11),18% (2/11),41% (9/22),[],"['2', '2', '4', '2']",[],[],[],3.10
27.10.2024,Andreev A.,2,,,,,,5,1,68%,70% (46/66),55% (17/31),73% (8/11),32% (21/65),56% (15/27),31% (4/13),65% (63/97),39% (36/92),52% (99/189),9,0,80% (12/15),29% (4/14),55% (16/29),"['1', '1']","['4', '4', '6', '4']","['5', '3']",[],[],2.05
27.10.2024,Gombos N.,1,,,,,,7,1,71%,68% (44/65),44% (12/27),69% (9/13),30% (20/66),45% (14/31),27% (3/11),61% (56/92),35% (34/97),48% (90/189),1,0,71% (10/14),20% (3/15),45% (13/29),"['1', '0', '2', '1']","['4', '3']",[],[],[],1.70
23.10.2024,Hassan B.,2,,,,,,10,4,60%,58% (41/71),60% (28/47),76% (13/17),33% (18/54),51% (19/37),45% (5/11),58% (69/118),41% (37/91),51% (106/209),7,0,75% (12/16),31% (5/16),53% (17/32),"['1', '0', '6', '5']","['3', '2']","['3', '4', '5', '4']",[],[],1.65
23.10.2024,Andreev A.,1,,,,,,7,1,59%,67% (36/54),49% (18/37),55% (6/11),42% (30/71),40% (19/47),24% (4/17),59% (54/91),42% (49/118),49% (103/209),3,0,69% (11/16),25% (4/16),47% (15/32),"['3', '3']","['3', '3', '6', '4']","['3', '1']",[],[],2.13
21.10.2024,Paul J.,2,,,,,,6,1,68%,72% (47/65),35% (11/31),69% (9/13),36% (23/64),53% (10/19),80% (4/5),60% (58/96),40% (33/83),51% (91/179),8,0,71% (10/14),31% (4/13),52% (14/27),[],"['1', '1', '4', '2']","['1', '0', '5', '4']",[],[],2.04
21.10.2024,Andreev A.,1,,,,,,3,1,77%,64% (41/64),47% (9/19),20% (1/5),28% (18/65),65% (20/31),31% (4/13),60% (50/83),40% (38/96),49% (88/179),2,0,69% (9/13),29% (4/14),48% (13/27),"['3', '2', '5', '2']","['1', '0']","['2', '2']",[],[],1.71
20.10.2024,Andreev A.,2,,,,,,2,2,66%,73% (24/33),65% (11/17),33% (1/3),41% (20/49),43% (3/7),67% (4/6),70% (35/50),41% (23/56),55% (58/106),8,0,80% (8/10),40% (4/10),60% (12/20),"['2', '1', '3', '2']","['2', '1', '5', '4']",[],[],[],1.26
20.10.2024,Dellavedova M.,0,,,,,,1,1,88%,59% (29/49),57% (4/7),33% (2/6),27% (9/33),35% (6/17),67% (2/3),59% (33/56),30% (15/50),45% (48/106),2,0,60% (6/10),20% (2/10),40% (8/20),"['2', '2']","['2', '2']",[],[],[],3.72
12.10.2024,Djere L.,2,,,,,,4,3,67%,79% (33/42),43% (9/21),50% (2/4),45% (19/42),67% (14/21),67% (6/9),15,32,57% (4/7),67% (42/63),52% (33/63),60% (75/126),9,0,82% (9/11),55% (6/11),68% (15/22),"['2', '0', '5', '1']","['1', '4']","['2', '0', '4', '0', '6', '0']",[],[],1.43
12.10.2024,Andreev A.,1,,,,,,2,2,67%,55% (23/42),33% (7/21),33% (3/9),21% (9/42),57% (12/21),50% (2/4),8,43,0% (0/3),48% (30/63),33% (21/63),40% (51/126),1,0,45% (5/11),18% (2/11),32% (7/22),[],"['2', '0', '4', '0']",[],[],[],2.82
08.10.2024,Moreno De Alboran N.,2,,,,,,1,1,70%,67% (22/33),71% (10/14),50% (2/4),54% (22/41),44% (7/16),50% (5/10),68% (32/47),51% (29/57),59% (61/104),9,0,78% (7/9),56% (5/9),67% (12/18),"['2', '3', '4', '3', '5', '4']","['1', '0', '5', '2']",[],[],[],1.61
08.10.2024,Andreev A.,0,,,,,,1,2,72%,46% (19/41),56% (9/16),50% (5/10),33% (11/33),29% (4/14),50% (2/4),49% (28/57),32% (15/47),41% (43/104),1,0,44% (4/9),22% (2/9),33% (6/18),"['3', '1', '4', '4']",[],[],[],[],2.23
30.09.2024,Pellegrino A.,2,,,,,,1,5,67%,70% (31/44),50% (11/22),0% (0/3),24% (8/33),53% (17/32),40% (4/10),64% (42/66),38% (25/65),51% (67/131),10,0,75% (9/12),33% (4/12),54% (13/24),"['3', '1']",[],"['2', '0', '4', '2', '6', '2']",[],[],2.16
30.09.2024,Andreev A.,1,,,,,,2,2,51%,76% (25/33),47% (15/32),60% (6/10),30% (13/44),50% (11/22),100% (3/3),62% (40/65),36% (24/66),49% (64/131),0,0,67% (8/12),25% (3/12),46% (11/24),[],"['3', '1', '5', '1']","['1', '2']",[],[],1.65
24.09.2024,Tabur C.,2,,,,,,2,1,57%,78% (32/41),61% (19/31),0% (0/2),29% (17/58),50% (15/30),25% (3/12),71% (51/72),36% (32/88),52% (83/160),6,0,86% (12/14),21% (3/14),54% (15/28),"['1', '0']","['3', '1']","['1', '0']",[],[],2.27
24.09.2024,Andreev A.,1,,,,,,11,0,66%,71% (41/58),50% (15/30),75% (9/12),22% (9/41),39% (12/31),100% (2/2),64% (56/88),29% (21/72),48% (77/160),4,1,79% (11/14),14% (2/14),46% (13/28),"['1', '1', '3', '1']",[],[],[],[],1.59
23.09.2024,Fonio G.,2,,,,,,9,1,67%,75% (36/48),63% (15/24),86% (6/7),43% (20/46),47% (14/30),36% (4/11),71% (51/72),45% (34/76),57% (85/148),10,0,92% (11/12),33% (4/12),63% (15/24),[],"['3', '1', '6', '2']","['3', '1', '5', '1']",[],[],2.51
23.09.2024,Andreev A.,1,,,,,,6,0,61%,57% (26/46),53% (16/30),64% (7/11),25% (12/48),38% (9/24),14% (1/7),55% (42/76),29% (21/72),43% (63/148),0,0,67% (8/12),8% (1/12),38% (9/24),"['2', '0']",[],[],[],[],1.49
22.09.2024,Andreev A.,2,,,,,,1,0,78%,65% (30/46),77% (10/13),100% (1/1),37% (13/35),50% (6/12),75% (3/4),68% (40/59),40% (19/47),56% (59/106),6,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '3', '0']","['4', '3']",[],[],[],1.71
22.09.2024,Feldbausch K.,0,,,,,,0,1,74%,63% (22/35),50% (6/12),25% (1/4),35% (16/46),23% (3/13),0% (0/1),60% (28/47),32% (19/59),44% (47/106),4,2,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.04
12.09.2024,Altmaier D.,2,,,,,,4,1,66%,75% (44/59),67% (20/30),83% (5/6),32% (19/60),44% (15/34),67% (2/3),72% (64/89),36% (34/94),54% (98/183),6,0,93% (14/15),14% (2/14),55% (16/29),[],"['5', '3']","['3', '2']",[],[],1.29
12.09.2024,Andreev A.,1,,,,,,2,0,64%,68% (41/60),56% (19/34),33% (1/3),25% (15/59),33% (10/30),17% (1/6),64% (60/94),28% (25/89),46% (85/183),4,0,86% (12/14),7% (1/15),45% (13/29),"['3', '2']",[],[],[],[],3.43
11.09.2024,Andreev A.,2,,,,,,2,0,57%,65% (34/52),62% (24/39),70% (7/10),42% (28/66),43% (16/37),40% (4/10),64% (58/91),43% (44/103),53% (102/194),5,0,79% (11/14),29% (4/14),54% (15/28),[],"['2', '2', '3', '3', '6', '4']","['4', '2']",[],[],1.30
11.09.2024,Gerch L.,1,,,,,,1,5,64%,58% (38/66),57% (21/37),60% (6/10),35% (18/52),38% (15/39),30% (3/10),57% (59/103),36% (33/91),47% (92/194),5,0,71% (10/14),21% (3/14),46% (13/28),"['3', '1']","['2', '1', '3', '2']",[],[],[],3.40
06.09.2024,Fonio G.,1,,,,,,5,2,63%,77% (27/35),52% (11/21),67% (2/3),27% (8/30),54% (14/26),100% (1/1),68% (38/56),39% (22/56),54% (60/112),7,0,86% (6/7),17% (1/6),54% (7/13),"['3', '4']",[],[],[],[],2.89
06.09.2024,Andreev A.,0,,,,,,1,0,54%,73% (22/30),46% (12/26),0% (0/1),23% (8/35),48% (10/21),33% (1/3),61% (34/56),32% (18/56),46% (52/112),3,0,83% (5/6),14% (1/7),46% (6/13),"['4', '2']",[],[],[],[],1.39
03.09.2024,Andreev A.,2,,,,,,4,1,54%,73% (36/49),55% (23/42),86% (6/7),38% (26/69),38% (11/29),43% (3/7),65% (59/91),38% (37/98),51% (96/189),6,0,93% (13/14),20% (3/15),55% (16/29),"['6', '5']",[],"['4', '2', '6', '2']",[],[],1.64
03.09.2024,Olivieri G. A.,1,,,,,,4,2,70%,62% (43/69),62% (18/29),57% (4/7),27% (13/49),45% (19/42),14% (1/7),62% (61/98),35% (32/91),49% (93/189),4,0,80% (12/15),7% (1/14),45% (13/29),[],"['5', '3']",[],[],[],2.20
01.09.2024,Andreev A.,2,,,,,,2,0,71%,62% (29/47),53% (10/19),86% (6/7),47% (16/34),75% (12/16),71% (5/7),59% (39/66),56% (28/50),58% (67/116),8,0,88% (7/8),71% (5/7),80% (12/15),"['3', '3', '5', '3']","['1', '0', '3', '0', '5', '0']",[],[],[],2.02
01.09.2024,Taberner C.,0,,,,,,0,1,68%,53% (18/34),25% (4/16),29% (2/7),38% (18/47),47% (9/19),14% (1/7),44% (22/50),41% (27/66),42% (49/116),2,0,29% (2/7),13% (1/8),20% (3/15),"['2', '1']",[],[],[],[],1.74
31.08.2024,Andreev A.,2,,,,,,0,0,68%,56% (19/34),81% (13/16),86% (6/7),0 km/h,0 km/h,39% (13/33),70% (14/20),50% (5/10),64% (32/50),51% (27/53),57% (59/103),8,0,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '4', '3']","['1', '0', '3', '0', '6', '1']",[],[],[],1.61
31.08.2024,Sanchez Izquierdo N.,0,,,,,,0,0,62%,61% (20/33),30% (6/20),50% (5/10),0 km/h,0 km/h,44% (15/34),19% (3/16),14% (1/7),49% (26/53),36% (18/50),43% (44/103),2,1,44% (4/9),13% (1/8),29% (5/17),"['1', '1']",[],[],[],[],2.24
30.08.2024,Andreev A.,2,,,,,,1,0,68%,65% (31/48),52% (12/23),40% (2/5),0 km/h,0 km/h,40% (24/60),58% (15/26),44% (4/9),61% (43/71),45% (39/86),52% (82/157),8,0,73% (8/11),36% (4/11),55% (12/22),"['1', '0', '3', '2']","['4', '4', '6', '4']",[],[],[],1.24
30.08.2024,Cukierman D.,0,,,,,,3,6,70%,60% (36/60),42% (11/26),56% (5/9),0 km/h,0 km/h,35% (17/48),48% (11/23),60% (3/5),55% (47/86),39% (28/71),48% (75/157),2,0,64% (7/11),27% (3/11),45% (10/22),"['1', '1', '4', '4']","['2', '1']",[],[],[],3.85
28.08.2024,Andreev A.,2,,,,,,1,0,72%,76% (25/33),62% (8/13),50% (1/2),0 km/h,0 km/h,38% (10/26),52% (13/25),80% (4/5),72% (33/46),45% (23/51),58% (56/97),9,0,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '4', '1']","['2', '1', '5', '2']",[],[],[],1.83
28.08.2024,Valkusz M.,0,,,,,,1,2,51%,62% (16/26),48% (12/25),20% (1/5),0 km/h,0 km/h,24% (8/33),38% (5/13),50% (1/2),55% (28/51),28% (13/46),42% (41/97),1,0,56% (5/9),11% (1/9),33% (6/18),"['3', '5']",[],[],[],[],1.91
26.08.2024,Andreev A.,2,,,,,,2,2,61%,75% (27/36),43% (10/23),50% (2/4),0 km/h,0 km/h,34% (11/32),53% (16/30),50% (4/8),63% (37/59),44% (27/62),53% (64/121),6,0,80% (8/10),40% (4/10),60% (12/20),"['1', '0', '3', '0']","['1', '2', '3', '2']",[],[],[],1.44
26.08.2024,Jorda Sanchis D.,0,,,,,,7,2,52%,66% (21/32),47% (14/30),50% (4/8),0 km/h,0 km/h,25% (9/36),57% (13/23),50% (2/4),56% (35/62),37% (22/59),47% (57/121),4,0,60% (6/10),20% (2/10),40% (8/20),"['1', '3']","['2', '0']",[],[],[],2.69
23.07.2024,Basilashvili N.,1,,,,,,3,1,58%,80% (12/15),55% (6/11),100% (3/3),45% (5/11),80% (8/10),67% (2/3),69% (18/26),62% (13/21),66% (31/47),5,0,100% (4/4),67% (2/3),86% (6/7),"['2', '0', '4', '0']",[],[],[],[],1.91
23.07.2024,Andreev A.,0,,,,,,0,0,52%,55% (6/11),20% (2/10),33% (1/3),20% (3/15),45% (5/11),0% (0/3),38% (8/21),31% (8/26),34% (16/47),5,0,33% (1/3),0% (0/4),14% (1/7),[],[],[],[],[],1.83
18.07.2024,Zapata Miralles B.,2,,,,,,2,0,80%,63% (35/56),57% (8/14),75% (6/8),52% (22/42),44% (8/18),44% (4/9),61% (43/70),50% (30/60),56% (73/130),5,0,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '4', '2']","['1', '0', '2', '1']",[],[],[],1.63
18.07.2024,Andreev A.,0,,,,,,2,0,70%,48% (20/42),50% (9/18),56% (5/9),38% (21/56),43% (6/14),25% (2/8),50% (30/60),39% (27/70),44% (57/130),5,0,56% (5/9),20% (2/10),37% (7/19),"['1', '2']","['1', '1']",[],[],[],2.21
17.07.2024,Andreev A.,2,,,,,,3,1,74%,67% (44/66),61% (14/23),50% (2/4),39% (25/64),46% (17/37),25% (3/12),65% (58/89),42% (42/100),53% (100/189),7,0,86% (12/14),23% (3/13),56% (15/27),"['2', '2', '4', '2']",[],"['5', '3']",[],[],1.51
17.07.2024,Erhard M.,1,,,,,,3,1,63%,61% (39/64),54% (20/37),75% (9/12),33% (22/66),39% (9/23),50% (2/4),58% (58/100),35% (31/89),47% (89/189),3,2,77% (10/13),14% (2/14),44% (12/27),"['1', '0']","['2', '0']",[],[],[],2.47
12.07.2024,Barrios Vera T.,1,,,,,,2,1,67%,83% (15/18),67% (6/9),0% (0/0),38% (5/13),69% (11/16),40% (2/5),78% (21/27),55% (16/29),66% (37/56),9,0,100% (5/5),50% (2/4),78% (7/9),"['2', '0', '6', '2']",[],[],[],[],1.49
12.07.2024,Andreev A.,0,,,,,,1,0,45%,62% (8/13),31% (5/16),60% (3/5),17% (3/18),33% (3/9),0% (0/0),45% (13/29),22% (6/27),34% (19/56),1,0,50% (2/4),0% (0/5),22% (2/9),[],[],[],[],[],2.50
11.07.2024,Andreev A.,2,,,,,,0,0,56%,63% (31/49),62% (24/39),67% (6/9),29% (14/49),64% (27/42),36% (5/14),63% (55/88),45% (41/91),54% (96/179),6,0,79% (11/14),36% (5/14),57% (16/28),"['2', '1', '4', '1']","['2', '3']","['2', '1', '5', '4']",[],[],2.33
11.07.2024,Vincent Ruggeri S.,1,,,,,,11,6,54%,71% (35/49),36% (15/42),64% (9/14),37% (18/49),38% (15/39),33% (3/9),55% (50/91),38% (33/88),46% (83/179),4,2,64% (9/14),21% (3/14),43% (12/28),[],"['2', '0', '6', '4']","['3', '3']",[],[],1.57
10.07.2024,Andreev A.,0,,,,,,2,1,70%,71% (10/14),50% (3/6),0% (0/0),50% (6/12),50% (2/4),100% (1/1),63% (10/16),50% (8/16),56% (18/32),5,0,100% (3/3),50% (1/2),80% (4/5),"['2', '0']",[],[],[],[],1.33
10.07.2024,Gulin S.,0,,,,,,0,1,75%,50% (6/12),50% (2/4),0% (0/1),29% (4/14),50% (3/6),0% (0/0),50% (8/16),38% (6/16),44% (14/32),5,0,50% (1/2),0% (0/3),20% (1/5),[],[],[],[],[],3.19
