Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,217/147,128/78,66/37,20/28,0/2,3/2
2024,33/23,23/13,7/4,3/5,0/1,-
2023,29/31,19/18,7/7,3/5,0/1,-
2022,52/31,32/17,7/7,13/7,-,-
2021,27/22,20/9,6/7,1/5,-,0/1
2020,46/11,12/5,32/4,0/1,-,2/1
2019,24/20,17/12,7/6,0/2,-,-
2018,3/2,2/1,-,0/1,-,1/0
2017,2/4,2/1,0/2,0/1,-,-
2016,1/3,1/2,-,0/1,-,-
