Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,90/54,43/26,43/26,-,-,4/2
2024,37/18,17/10,20/8,-,-,-
2023,31/20,14/8,17/12,-,-,-
2022,17/9,12/5,1/2,-,-,4/2
2020,0/2,0/2,-,-,-,-
2019,4/3,0/1,4/2,-,-,-
2018,1/2,-,1/2,-,-,-
