Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
12.06.,Ogura K.,0,,,,,,"['1', '0', '3', '0', '5', '0']",[],[],[],[],1.23
12.06.,Takamisawa T.,0,,,,,,[],[],[],[],[],3.81
11.06.,Takamisawa T.,2,,,,,,"['3', '2', '6', '3']","['1', '1', '3', '1', '5', '1']",[],[],[],-
11.06.,Matsui T.,0,,,,,,[],"['1', '0']",[],[],[],-
15.11.2024,Pacheco Mendez R.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '0', '5', '1']",[],[],[],1.03
15.11.2024,Takamisawa T.,0,,,,,,[],[],[],[],[],9.30
13.11.2024,Takamisawa T.,2,,,,,,"['1', '0']","['1', '0', '5', '2']",[],[],[],1.02
13.11.2024,Mendez Montiel D. E.,0,,,,,,[],[],[],[],[],10.50
20.10.2024,Takahashi Y.,2,,,,,,2,0,74%,92% (23/25),56% (5/9),0% (0/0),40% (12/30),68% (17/25),42% (5/12),83% (29/35),53% (29/55),64% (58/90),8,0,100% (7/7),63% (5/8),80% (12/15),"['1', '0', '3', '0', '5', '0']","['1', '0', '6', '3']",[],[],[],1.06
20.10.2024,Takamisawa T.,0,,,,,,0,4,55%,60% (18/30),32% (8/25),58% (7/12),8% (2/25),44% (4/9),0% (0/0),47% (26/55),17% (6/35),36% (32/90),2,0,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],8.00
02.10.2024,Adam-Gedge Z.,2,,,,,,[],"['4', '5', '6', '5']","['2', '1', '5', '4']",[],[],2.53
02.10.2024,Takamisawa T.,1,,,,,,"['3', '1', '6', '2']","['4', '2']","['3', '3']",[],[],1.47
11.09.2024,Kawahashi Y.,2,,,,,,"['2', '1', '3', '2', '5', '2']","['1', '0', '4', '1']",[],[],[],1.19
11.09.2024,Takamisawa T.,0,,,,,,"['2', '2']",[],[],[],[],4.37
03.09.2024,Ochi M.,2,,,,,,"['2', '0', '5', '1']","['3', '2', '6', '3']",[],[],[],1.18
03.09.2024,Takamisawa T.,0,,,,,,[],[],[],[],[],4.46
30.05.2023,Sumizawa D.,2,,,,,,[],[],[],[],[],1.30
30.05.2023,Takamisawa T.,0,,,,,,[],[],[],[],[],3.30
30.10.2022,Kawakami R.,2,,,,,,3,1,71%,70% (28/40),75% (12/16),50% (1/2),40% (16/40),55% (11/20),75% (3/4),71% (40/56),45% (27/60),56% (65/116),90% (9/10),38% (3/8),67% (12/18),"['3', '2', '5', '2']","['2', '1']",[],[],[],1.04
30.10.2022,Takamisawa T.,0,,,,,,1,2,67%,60% (24/40),45% (9/20),25% (1/4),30% (12/40),25% (4/16),50% (1/2),55% (33/60),29% (16/56),41% (47/116),63% (5/8),10% (1/10),33% (6/18),[],[],[],[],[],9.00
