Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,52/36,1/2,38/23,1/1,-,12/10
2024,20/10,-,16/7,1/1,-,3/2
2023,9/10,0/1,0/1,-,-,9/8
2022,6/3,-,6/3,-,-,-
2021,13/4,-,13/4,-,-,-
2019,1/3,-,1/3,-,-,-
2018,2/5,1/1,1/4,-,-,-
2017,1/1,-,1/1,-,-,-
