Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Szczecin (Poland) - Qualification,clay,header
23.05.2022,Gojo B.,3,6,6^3,6^4,7^7,6,20,7,64%,70% (85/122),49% (34/69),69% (11/16),36% (52/144),43% (31/72),23% (7/30),85,79,65% (42/65),7,62% (119/191),38% (83/216),50% (202/407),3,82% (23/28),25% (7/28),54% (30/56),"['2', '0', '5', '1', '6', '4']",[],"['2', '1']","['2', '2', '6', '6']","['3', '2']",1.75
ATP - SINGLES :  French Open (France) - Qualification,clay,header
19.05.2022,Giannessi A.,1,4,6,2,,,3,3,69%,57% (27/47),43% (9/21),14% (1/7),45% (25/56),55% (17/31),45% (5/11),14,22,50% (5/10),11,53% (36/68),48% (42/87),50% (78/155),6,54% (7/13),42% (5/12),48% (12/25),"['2', '2', '4', '4']","['1', '1', '3', '1', '5', '1']",[],[],[],2.31
19.05.2022,Ofner S.,2,6,1,6,,,2,6,64%,55% (31/56),45% (14/31),55% (6/11),43% (20/47),57% (12/21),86% (6/7),18,40,58% (11/19),8,52% (45/87),47% (32/68),50% (77/155),4,58% (7/12),46% (6/13),52% (13/25),"['2', '1', '3', '2', '5', '4']","['1', '0']","['4', '2', '6', '2']",[],[],1.61
18.05.2022,Giannessi A.,2,7,6,,,,1,0,66%,68% (30/44),61% (14/23),86% (6/7),51% (24/47),31% (5/16),50% (4/8),17,11,63% (10/16),5,66% (44/67),46% (29/63),56% (73/130),7,90% (9/10),40% (4/10),65% (13/20),"['2', '3', '6', '5']","['1', '0', '3', '0']",[],[],[],1.78
18.05.2022,Tirante T. A.,0,5,2,,,,4,1,75%,49% (23/47),69% (11/16),50% (4/8),32% (14/44),39% (9/23),14% (1/7),26,31,65% (17/26),6,54% (34/63),34% (23/67),44% (57/130),2,60% (6/10),10% (1/10),35% (7/20),"['3', '1']",[],[],[],[],2.04
16.05.2022,Giannessi A.,2,7^8,6,,,,4,3,75%,69% (31/45),40% (6/15),50% (2/4),35% (12/34),68% (23/34),63% (5/8),9,16,6,62% (37/60),51% (35/68),56% (72/128),8,78% (7/9),56% (5/9),67% (12/18),"['2', '3', '4', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],1.66
16.05.2022,Moraing M.,0,6^6,0,,,,3,5,50%,65% (22/34),32% (11/34),38% (3/8),31% (14/45),60% (9/15),50% (2/4),19,46,5,49% (33/68),38% (23/60),44% (56/128),3,44% (4/9),22% (2/9),33% (6/18),"['2', '0', '4', '4']",[],[],[],[],2.27
CHALLENGER MEN - SINGLES :  Bordeaux (France) - Qualification,clay,header
08.05.2022,Giannessi A.,1,2,6,4,,,2,4,60%,63% (31/49),63% (20/32),43% (3/7),25% (16/64),52% (13/25),40% (2/5),8,63% (51/81),33% (29/89),47% (80/170),3,71% (10/14),14% (2/14),43% (12/28),[],"['1', '0']","['2', '1']",[],[],1.49
08.05.2022,Martineau M.,2,6,4,6,,,10,2,72%,75% (48/64),48% (12/25),60% (3/5),37% (18/49),38% (12/32),57% (4/7),6,67% (60/89),37% (30/81),53% (90/170),4,86% (12/14),29% (4/14),57% (16/28),"['3', '1', '6', '2']",[],"['4', '4', '6', '4']",[],[],2.58
CHALLENGER MEN - SINGLES :  Rome (Italy),clay,header
26.04.2022,Giannessi A.,0,6^5,2,,,,0,7,55%,57% (21/37),37% (11/30),58% (7/12),35% (13/37),44% (7/16),80% (4/5),6,48% (32/67),45% (24/53),47% (56/120),2,44% (4/9),50% (4/8),47% (8/17),"['1', '0', '3', '4', '4', '5']","['2', '0']",[],[],[],1.25
26.04.2022,Yevseyev D.,1,7^7,3,,,,1,4,70%,73% (27/37),13% (2/16),20% (1/5),51% (19/37),47% (14/30),42% (5/12),5,55% (29/53),52% (35/67),53% (64/120),4,50% (4/8),56% (5/9),53% (9/17),"['2', '2', '4', '2', '5', '3']","['1', '2', '3', '2']",[],[],[],3.82
CHALLENGER MEN - SINGLES :  Madrid (Spain),clay,header
13.04.2022,Giannessi A.,1,2,6,3,,,3,2,60%,70% (32/46),45% (14/31),33% (2/6),28% (9/32),44% (18/41),67% (2/3),6,60% (46/77),37% (27/73),49% (73/150),3,69% (9/13),17% (2/12),44% (11/25),[],"['3', '1', '6', '2']",[],[],[],2.81
13.04.2022,Trungelliti M.,2,6,2,6,,,5,1,44%,72% (23/32),56% (23/41),33% (1/3),30% (14/46),55% (17/31),67% (4/6),4,63% (46/73),40% (31/77),51% (77/150),3,83% (10/12),31% (4/13),56% (14/25),"['2', '1', '5', '2']",[],"['2', '1', '6', '3']",[],[],1.36
CHALLENGER MEN - SINGLES :  Oeiras 2 (Portugal),clay,header
10.04.2022,Giannessi A.,0,6^4,1,,,,0,1,75%,55% (29/53),50% (9/18),50% (4/8),18% (6/33),35% (8/23),50% (2/4),4,54% (38/71),25% (14/56),41% (52/127),2,56% (5/9),20% (2/10),37% (7/19),"['5', '5', '6', '6']",[],[],[],[],2.48
10.04.2022,Elias G.,2,7^7,6,,,,3,1,59%,82% (27/33),65% (15/23),50% (2/4),45% (24/53),50% (9/18),50% (4/8),9,75% (42/56),46% (33/71),59% (75/127),6,80% (8/10),44% (4/9),63% (12/19),"['2', '1', '6', '5']","['2', '0', '4', '0']",[],[],[],1.54
09.04.2022,Giannessi A.,2,2,6,7,,,1,6,56%,67% (39/58),42% (19/45),58% (7/12),36% (22/61),54% (19/35),38% (5/13),5,56% (58/103),43% (41/96),50% (99/199),4,53% (10/19),33% (5/15),50% (15/30),[],"['4', '3', '5', '4']","['1', '0', '5', '4', '6', '5']",[],[],2.10
09.04.2022,Kovalik J.,1,6,4,5,,,3,5,64%,64% (39/61),46% (16/35),62% (8/13),33% (19/58),58% (26/45),42% (5/12),5,57% (55/96),44% (45/103),50% (100/199),3,67% (10/15),33% (5/15),44% (15/34),"['2', '0', '6', '2']","['4', '4']","['4', '4', '5', '5']",[],[],1.74
08.04.2022,Giannessi A.,2,6,6,,,,1,3,70%,72% (31/43),39% (7/18),60% (3/5),42% (16/38),50% (12/24),36% (4/11),5,62% (38/61),45% (28/62),54% (66/123),4,80% (8/10),40% (4/10),60% (12/20),"['3', '2', '5', '4']","['3', '2', '5', '2']",[],[],[],2.82
08.04.2022,O'Connell C.,0,4,4,,,,2,2,61%,58% (22/38),50% (12/24),64% (7/11),28% (12/43),61% (11/18),40% (2/5),5,55% (34/62),38% (23/61),46% (57/123),2,60% (6/10),20% (2/10),40% (8/20),"['3', '3']","['3', '5']",[],[],[],1.43
07.04.2022,Giannessi A.,2,5,7^7,6,,,3,6,68%,68% (55/81),32% (12/38),67% (12/18),42% (38/90),53% (24/45),29% (6/21),5,56% (67/119),46% (62/135),51% (129/254),4,65% (11/17),35% (6/17),50% (17/34),"['1', '2', '2', '3', '4', '3']","['2', '3']","['5', '3', '6', '4']",[],[],1.53
07.04.2022,Marozsan F.,1,7,6^4,4,,,7,5,67%,58% (52/90),47% (21/45),71% (15/21),32% (26/81),68% (26/38),33% (6/18),5,54% (73/135),44% (52/119),49% (125/254),7,65% (11/17),35% (6/17),50% (17/34),"['2', '0', '3', '1', '5', '5', '7', '5']","['2', '0']","['4', '5']",[],[],2.52
05.04.2022,Giannessi A.,2,4,7^7,6,,,1,2,80%,63% (51/81),45% (9/20),43% (3/7),30% (16/53),61% (27/44),56% (5/9),4,59% (60/101),44% (43/97),52% (103/198),6,73% (11/15),36% (5/14),55% (16/29),"['2', '3']","['2', '1', '6', '5']","['2', '0', '4', '0']",[],[],1.53
05.04.2022,Darderi L.,1,6,6^5,1,,,4,1,55%,70% (37/53),39% (17/44),44% (4/9),37% (30/81),55% (11/20),57% (4/7),5,56% (54/97),41% (41/101),48% (95/198),3,64% (9/14),27% (4/15),45% (13/29),"['2', '0', '6', '4']","['2', '2', '6', '6']",[],[],[],2.46
CHALLENGER MEN - SINGLES :  Oeiras (Portugal),clay,header
02.04.2022,Giannessi A.,0,3,3,,,,4,1,62%,58% (19/33),45% (9/20),20% (1/5),24% (9/37),47% (7/15),17% (1/6),6,53% (28/53),31% (16/52),42% (44/105),2,56% (5/9),11% (1/9),33% (6/18),[],"['1', '0']",[],[],[],1.99
02.04.2022,Elias G.,2,6,6,,,,3,1,71%,76% (28/37),53% (8/15),83% (5/6),42% (14/33),55% (11/20),80% (4/5),6,69% (36/52),47% (25/53),58% (61/105),5,89% (8/9),44% (4/9),67% (12/18),"['2', '1', '6', '3']","['2', '2', '4', '2']",[],[],[],1.82
01.04.2022,Giannessi A.,2,1,7,6,,,2,2,68%,61% (37/61),48% (14/29),62% (8/13),36% (21/58),48% (10/21),71% (5/7),6,57% (51/90),39% (31/79),49% (82/169),8,64% (9/14),36% (5/14),50% (14/28),[],"['3', '5', '5', '5', '7', '5']","['2', '0', '4', '2']",[],[],1.62
01.04.2022,Zeppieri G.,1,6,5,3,,,2,0,73%,64% (37/58),52% (11/21),29% (2/7),39% (24/61),52% (15/29),38% (5/13),7,61% (48/79),43% (39/90),51% (87/169),7,64% (9/14),36% (5/14),50% (14/28),"['2', '0', '5', '1']","['1', '0', '3', '0']","['1', '2']",[],[],2.32
30.03.2022,Giannessi A.,2,6,6,,,,1,0,67%,67% (20/30),60% (9/15),75% (3/4),56% (14/25),75% (15/20),100% (6/6),5,64% (29/45),64% (29/45),64% (58/90),5,86% (6/7),75% (6/8),80% (12/15),"['1', '0', '2', '1', '4', '1']","['1', '0', '3', '0', '6', '1']",[],[],[],1.53
30.03.2022,Bonadio R.,0,2,1,,,,0,2,56%,44% (11/25),25% (5/20),0% (0/6),33% (10/30),40% (6/15),25% (1/4),3,36% (16/45),36% (16/45),36% (32/90),1,25% (2/8),14% (1/7),20% (3/15),"['1', '1']",[],[],[],[],2.52
28.03.2022,Giannessi A.,2,6,6,,,,2,1,72%,65% (37/57),68% (15/22),100% (4/4),22% (7/32),61% (11/18),67% (2/3),8,66% (52/79),36% (18/50),54% (70/129),3,100% (10/10),22% (2/9),63% (12/19),"['3', '1']","['3', '2']",[],[],[],1.43
28.03.2022,Kuhn N.,0,3,4,,,,0,3,64%,78% (25/32),39% (7/18),33% (1/3),35% (20/57),32% (7/22),0% (0/4),5,64% (32/50),34% (27/79),46% (59/129),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.79
CHALLENGER MEN - SINGLES :  Roseto Degli Abruzzi 2 (Italy),clay,header
19.03.2022,Giannessi A.,0,5,1,,,,0,2,52%,48% (13/27),36% (9/25),33% (3/9),29% (10/35),53% (9/17),33% (2/6),5,42% (22/52),37% (19/52),39% (41/104),2,40% (4/10),22% (2/9),32% (6/19),"['5', '3']","['1', '3']",[],[],[],1.99
19.03.2022,Guinard M.,2,7,6,,,,3,1,67%,71% (25/35),47% (8/17),67% (4/6),52% (14/27),64% (16/25),67% (6/9),10,63% (33/52),58% (30/52),61% (63/104),7,78% (7/9),60% (6/10),68% (13/19),"['4', '5', '6', '5']","['1', '0', '3', '0', '4', '1', '6', '1']",[],[],[],1.82
18.03.2022,Giannessi A.,2,6,7,,,,8,1,69%,74% (26/35),56% (9/16),50% (2/4),47% (23/49),58% (19/33),29% (5/17),7,69% (35/51),51% (42/82),58% (77/133),3,80% (8/10),50% (5/10),65% (13/20),"['1', '0', '4', '1']","['1', '0', '3', '2', '6', '5']",[],[],[],2.00
18.03.2022,Piros Z.,0,2,5,,,,4,2,60%,53% (26/49),42% (14/33),71% (12/17),26% (9/35),44% (7/16),50% (2/4),4,49% (40/82),31% (16/51),42% (56/133),2,50% (5/10),20% (2/10),35% (7/20),[],"['1', '1', '5', '5']",[],[],[],1.81
17.03.2022,Giannessi A.,2,6,6,,,,2,4,59%,79% (26/33),57% (13/23),100% (2/2),36% (16/44),65% (15/23),38% (3/8),7,70% (39/56),46% (31/67),57% (70/123),3,100% (9/9),33% (3/9),67% (12/18),"['6', '4']","['3', '1', '6', '2']",[],[],[],2.12
17.03.2022,Pellegrino A.,0,4,2,,,,3,4,66%,64% (28/44),35% (8/23),63% (5/8),21% (7/33),43% (10/23),0% (0/2),4,54% (36/67),30% (17/56),43% (53/123),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.72
15.03.2022,Giannessi A.,2,3,6,6,,,2,5,62%,62% (32/52),56% (18/32),73% (8/11),43% (25/58),57% (17/30),40% (6/15),8,60% (50/84),48% (42/88),53% (92/172),7,75% (9/12),46% (6/13),60% (15/25),"['1', '2']","['3', '1', '5', '1']","['1', '0', '3', '2', '6', '3']",[],[],1.44
15.03.2022,Alvarez Varona N.,1,6,1,3,,,2,2,66%,57% (33/58),43% (13/30),60% (9/15),38% (20/52),44% (14/32),27% (3/11),6,52% (46/88),40% (34/84),47% (80/172),3,54% (7/13),25% (3/12),40% (10/25),"['2', '0', '5', '3']",[],"['2', '2']",[],[],2.74
CHALLENGER MEN - SINGLES :  Roseto Degli Abruzzi (Italy),clay,header
10.03.2022,Giannessi A.,0,3,4,,,,0,4,52%,71% (17/24),32% (7/22),29% (2/7),33% (16/48),55% (18/33),23% (3/13),7,52% (24/46),44% (36/81),47% (60/127),2,44% (4/9),30% (3/10),37% (7/19),"['1', '2', '2', '3']","['2', '4']",[],[],[],1.74
10.03.2022,Rosol L.,2,6,6,,,,3,2,59%,67% (32/48),39% (13/33),77% (10/13),29% (7/24),50% (11/22),71% (5/7),4,56% (45/81),48% (22/46),53% (67/127),4,70% (7/10),56% (5/9),63% (12/19),"['2', '0', '3', '1', '5', '3']","['2', '1', '4', '1']",[],[],[],2.10
08.03.2022,Giannessi A.,2,6,2,6,,,1,3,63%,58% (29/50),52% (15/29),64% (7/11),43% (23/53),45% (13/29),33% (6/18),7,56% (44/79),50% (41/82),53% (85/161),7,67% (8/12),50% (6/12),58% (14/24),"['2', '0', '4', '0', '6', '0']","['2', '2']","['4', '2', '6', '4']",[],[],1.68
08.03.2022,Martin A.,1,0,6,4,,,0,5,65%,57% (30/53),38% (11/29),67% (12/18),42% (21/50),38% (11/29),36% (4/11),6,50% (41/82),44% (35/79),47% (76/161),4,50% (6/12),33% (4/12),42% (10/24),[],"['2', '1', '3', '2', '5', '2']","['3', '4']",[],[],2.16
CHALLENGER MEN - SINGLES :  Gran Canaria (Spain),clay,header
01.03.2022,Giannessi A.,1,6^7,6,6^2,,,4,7,61%,75% (50/67),45% (19/42),20% (1/5),37% (25/68),29% (13/45),45% (5/11),5,63% (69/109),40% (45/113),51% (114/222),4,76% (13/17),31% (5/16),55% (18/33),"['1', '2', '3', '2']","['3', '1', '4', '2']","['6', '5']",[],[],1.66
01.03.2022,Rosol L.,2,7^9,3,7^7,,,3,7,60%,63% (43/68),56% (25/45),55% (6/11),25% (17/67),38% (16/42),80% (4/5),7,60% (68/113),37% (40/109),49% (108/222),3,69% (11/16),24% (4/17),45% (15/33),"['2', '0', '4', '4']","['2', '3']","['6', '6']",[],[],2.18
ATP - SINGLES :  Santiago (Chile) - Qualification,clay,header
19.02.2022,Giannessi A.,0,2,4,,,,1,3,67%,65% (22/34),41% (7/17),25% (1/4),14% (5/35),56% (5/9),0% (0/2),6,57% (29/51),21% (10/48),39% (39/99),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.72
19.02.2022,Meligeni Alves F.,2,6,6,,,,4,0,80%,86% (30/35),89% (8/9),100% (2/2),35% (12/34),76% (13/17),75% (3/4),10,79% (38/48),43% (22/51),64% (63/99),3,89% (8/9),22% (2/9),56% (10/18),"['4', '1']","['5', '4']",[],[],[],2.17
ATP - SINGLES :  Buenos Aires (Argentina) - Qualification,clay,header
05.02.2022,Giannessi A.,0,6^3,1,,,,2,5,53%,60% (24/40),50% (18/36),57% (4/7),12% (4/34),19% (3/16),0% (0/0),3,55% (42/76),20% (10/50),41% (52/126),1,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],2.71
05.02.2022,Dellien H.,2,7^7,6,,,,2,3,68%,88% (30/34),63% (10/16),0% (0/0),40% (16/40),36% (13/36),43% (3/7),6,80% (40/50),45% (34/76),59% (74/126),4,100% (9/9),30% (3/10),63% (12/19),[],"['1', '0', '4', '1', '6', '1']",[],[],[],1.49
ATP - SINGLES :  Cordoba (Argentina) - Qualification,clay,header
29.01.2022,Giannessi A.,0,6^5,2,,,,1,3,59%,64% (27/42),55% (16/29),40% (2/5),16% (6/37),40% (10/25),50% (1/2),4,61% (43/71),26% (16/62),44% (59/133),2,78% (7/9),11% (1/9),44% (8/18),"['2', '3']",[],[],[],[],2.69
29.01.2022,Varillas J. P.,2,7^7,6,,,,7,0,60%,84% (31/37),60% (15/25),50% (1/2),36% (15/42),34% (10/29),60% (3/5),4,74% (46/62),39% (28/71),56% (74/133),3,89% (8/9),22% (2/9),56% (10/18),"['3', '1']","['1', '0', '4', '1']",[],[],[],1.47
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
14.01.2022,Giannessi A.,0,6^3,6^6,,,,5,4,58%,63% (35/56),68% (28/41),80% (4/5),21% (12/58),39% (14/36),20% (1/5),20,37,65% (15/23),8,65% (63/97),31% (29/94),48% (92/191),2,92% (11/12),8% (1/12),50% (12/24),[],"['1', '2']",[],[],[],3.09
14.01.2022,Hanfmann Y.,2,7^7,7^8,,,,6,3,62%,79% (46/58),53% (19/36),80% (4/5),38% (21/56),22% (9/41),20% (1/5),30,46,77% (33/43),4,69% (65/94),35% (34/97),52% (99/191),4,92% (11/12),8% (1/12),50% (12/24),[],"['2', '0']",[],[],[],1.38
12.01.2022,Giannessi A.,2,3,6,7^12,,,3,5,60%,69% (38/55),67% (24/36),33% (1/3),25% (16/64),39% (13/33),40% (2/5),31,26,92% (11/12),6,68% (62/91),34% (33/97),51% (95/188),3,87% (13/15),13% (2/15),50% (15/30),[],"['4', '2']","['3', '4']",[],[],4.66
12.01.2022,Halys Q.,1,6,3,6^10,,,16,4,66%,75% (48/64),48% (16/33),60% (3/5),31% (17/55),19% (7/36),67% (2/3),45,45,64% (28/44),9,66% (64/97),32% (29/91),49% (93/188),3,87% (13/15),13% (2/15),50% (15/30),"['2', '0']",[],"['3', '1']",[],[],1.20
11.01.2022,Giannessi A.,2,6,3,6,,,4,4,67%,70% (42/60),47% (14/30),75% (6/8),33% (14/42),34% (12/35),60% (3/5),18,33,82% (14/17),9,62% (56/90),38% (29/77),51% (85/167),3,86% (12/14),21% (3/14),54% (15/28),"['3', '2']",[],"['4', '2', '5', '3']",[],[],3.58
11.01.2022,Huesler M.,1,4,6,3,,,6,3,55%,67% (28/42),57% (20/35),40% (2/5),30% (18/60),40% (12/30),25% (2/8),25,41,62% (16/26),6,62% (48/77),38% (34/90),49% (82/167),3,79% (11/14),14% (2/14),46% (13/28),[],"['4', '2']","['3', '4']",[],[],1.30
CHALLENGER MEN - SINGLES :  Pau (France),hard,header
16.11.2021,Giannessi A.,1,5,6,2,,,7,4,65%,68% (45/66),39% (14/36),67% (8/12),25% (13/53),30% (8/27),50% (2/4),5,58% (59/102),30% (24/80),46% (83/182),3,73% (11/15),13% (2/15),43% (13/30),"['2', '3']","['3', '2']",[],[],[],2.52
16.11.2021,Kravchenko G.,2,7,4,6,,,4,3,66%,75% (40/53),59% (16/27),50% (2/4),32% (21/66),50% (18/36),33% (4/12),9,70% (56/80),42% (43/102),54% (99/182),4,87% (13/15),27% (4/15),57% (17/30),"['3', '1', '7', '5']",[],"['4', '2', '6', '2']",[],[],1.51
CHALLENGER MEN - SINGLES :  Ortisei (Italy),hard,header
09.11.2021,Giannessi A.,1,7^8,3,5,,,8,4,65%,69% (49/71),51% (20/39),63% (5/8),21% (15/71),29% (10/35),25% (1/4),5,63% (69/110),28% (30/106),46% (99/216),2,81% (13/16),6% (1/17),42% (14/33),[],[],"['5', '5']",[],[],2.45
09.11.2021,Fatic N.,2,6^6,6,7,,,15,5,67%,79% (56/71),57% (20/35),75% (3/4),31% (22/71),38% (15/39),38% (3/8),8,72% (76/106),37% (41/110),54% (117/216),3,94% (16/17),19% (3/16),58% (19/33),[],"['4', '2']","['2', '1', '6', '5']",[],[],1.53
CHALLENGER MEN - SINGLES :  Losinj (Croatia),clay,header
23.10.2021,Giannessi A.,0,4,3,,,,2,2,66%,32% (12/37),47% (9/19),22% (2/9),41% (11/27),40% (12/30),40% (4/10),5,38% (21/56),44% (25/57),41% (46/113),3,44% (4/9),38% (3/8),41% (7/17),"['2', '0', '4', '2']","['2', '0', '3', '5']",[],[],[],0
23.10.2021,Taberner C.,2,6,6,,,,4,2,47%,59% (16/27),53% (16/30),60% (6/10),68% (25/37),42% (8/19),78% (7/9),13,56% (32/57),63% (35/56),59% (67/113),4,63% (5/8),56% (5/9),59% (10/17),"['2', '3', '3', '4', '5', '4']","['1', '2', '3', '2', '5', '2', '6', '3']",[],[],[],0
23.10.2021,Giannessi A.,2,6,6^6,6,,,2,1,77%,66% (41/62),47% (9/19),33% (2/6),46% (25/54),47% (20/43),64% (9/14),11,62% (50/81),55% (53/97),58% (103/178),5,77% (10/13),60% (9/15),68% (19/28),"['1', '0', '4', '1', '6', '3']","['3', '1', '5', '3']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],1.66
23.10.2021,Brancaccio R.,1,3,7^8,1,,,0,8,56%,54% (29/54),35% (15/43),36% (5/14),34% (21/62),47% (9/19),67% (4/6),7,45% (44/97),38% (31/81),42% (75/178),2,40% (6/15),31% (4/13),36% (10/28),"['3', '5']","['2', '3', '4', '5']","['1', '1']",[],[],2.23
