Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,98/78,88/66,5/6,0/1,-,5/5
2024,35/22,33/20,0/1,-,-,2/1
2023,35/26,35/24,-,0/1,-,0/1
2022,24/18,17/12,4/3,-,-,3/3
2021,3/11,2/9,1/2,-,-,-
2019,1/1,1/1,-,-,-,-
