Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,262/193,217/141,44/41,1/11,-,-
2024,22/18,22/17,-,0/1,-,-
2023,23/28,20/23,2/3,1/2,-,-
2022,19/23,16/17,3/5,0/1,-,-
2021,30/26,21/19,9/6,0/1,-,-
2020,9/7,8/2,1/2,0/3,-,-
2019,32/20,23/13,9/7,-,-,-
2018,44/31,37/21,7/8,0/2,-,-
2017,40/20,38/17,2/3,-,-,-
2016,18/9,12/5,6/3,0/1,-,-
2015,25/10,20/7,5/3,-,-,-
2013,0/1,-,0/1,-,-,-
