Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,52/54,1/4,49/48,2/2,-,-
2024,8/9,-,6/7,2/2,-,-
2023,26/22,-,26/22,-,-,-
2022,16/15,-,16/15,-,-,-
2021,2/8,1/4,1/4,-,-,-
