Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,25/14,2/2,5/7,1/2,-,17/3
2024,10/8,-,2/4,1/2,-,7/2
2023,13/4,-,3/3,-,-,10/1
2022,2/2,2/2,-,-,-,-
