Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,148/126,60/52,73/63,10/9,-,5/2
2024,24/17,19/11,5/5,0/1,-,-
2023,42/28,22/14,8/6,7/6,-,5/2
2022,29/26,14/14,13/11,2/1,-,-
2021,13/17,5/13,7/3,1/1,-,-
2020,18/11,-,18/11,-,-,-
2019,15/22,-,15/22,-,-,-
2017,7/5,-,7/5,-,-,-
