Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,57/55,5/3,52/51,0/1,-,-
2024,29/23,0/1,29/21,0/1,-,-
2023,11/7,-,11/7,-,-,-
2022,1/1,-,1/1,-,-,-
2021,3/6,3/1,0/5,-,-,-
2020,2/4,-,2/4,-,-,-
2019,1/2,-,1/2,-,-,-
2017,10/10,2/1,8/9,-,-,-
2016,0/2,-,0/2,-,-,-
