Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,264/196,109/101,131/65,14/23,6/6,4/1
2024,26/33,16/20,10/11,-,0/2,-
2023,37/37,18/22,12/11,1/1,6/3,-
2022,39/38,24/22,15/11,0/4,0/1,-
2021,40/37,21/19,11/12,4/5,-,4/1
2020,61/21,3/2,57/15,1/4,-,-
2019,31/12,6/5,18/1,7/6,-,-
2018,23/10,14/4,8/4,1/2,-,-
2017,6/5,6/4,-,0/1,-,-
2016,1/3,1/3,-,-,-,-
