Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,306/236,238/161,43/47,22/28,-,3/0
2024,11/10,11/10,-,-,-,-
2023,40/27,34/19,2/4,1/4,-,3/0
2022,39/28,29/21,6/6,4/1,-,-
2021,34/26,28/18,6/7,0/1,-,-
2020,11/17,4/3,6/12,1/2,-,-
2019,28/25,24/20,4/5,-,-,-
2018,27/22,15/15,12/5,0/2,-,-
2017,32/22,26/17,-,6/5,-,-
2016,36/26,32/14,2/5,2/7,-,-
2015,31/19,25/15,5/3,1/1,-,-
2014,16/13,9/8,-,7/5,-,-
2013,1/1,1/1,-,-,-,-
