Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,54/38,1/3,50/33,3/2,-,-
2024,14/10,1/3,13/7,-,-,-
2023,18/8,-,18/8,-,-,-
2022,19/16,-,16/14,3/2,-,-
2021,3/4,-,3/4,-,-,-
