Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,93/92,11/12,75/66,0/2,4/5,3/7
2023,26/16,2/3,22/11,-,2/2,-
2022,32/27,1/1,28/19,-,-,3/7
2021,3/1,-,3/1,-,-,-
2020,13/16,-,13/16,-,-,-
2019,7/11,6/5,1/4,0/1,0/1,-
2018,6/12,1/1,4/9,0/1,1/1,-
2017,5/7,1/1,4/6,-,-,-
2016,1/2,0/1,-,-,1/1,-
