Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,8/16,4/9,1/3,1/1,-,2/3
2024,5/7,4/6,-,1/1,-,-
2023,3/7,0/2,1/2,-,-,2/3
2022,0/2,0/1,0/1,-,-,-
