Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,284/212,211/152,48/29,23/27,2/4,-
2024,44/22,37/20,7/2,-,-,-
2023,15/16,9/12,-,6/4,-,-
2022,14/15,13/14,-,-,1/1,-
2021,30/24,17/13,11/6,2/4,0/1,-
2020,8/8,4/4,3/2,1/2,-,-
2019,31/32,26/27,-,5/5,-,-
2018,25/26,15/16,5/3,4/5,1/2,-
2017,42/28,32/23,5/3,5/2,-,-
2016,35/23,28/14,7/5,0/4,-,-
2015,32/12,25/5,7/6,0/1,-,-
2014,8/4,5/2,3/2,-,-,-
2013,0/1,0/1,-,-,-,-
2012,0/1,0/1,-,-,-,-
