Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,110/103,60/60,42/30,8/13,-,-
2024,22/7,21/6,1/1,-,-,-
2023,29/24,11/9,18/13,0/2,-,-
2022,24/19,2/8,22/11,-,-,-
2021,19/24,15/17,0/3,4/4,-,-
2020,12/11,9/9,-,3/2,-,-
2019,1/7,0/4,1/2,0/1,-,-
2018,3/5,2/3,-,1/2,-,-
2017,0/3,0/2,-,0/1,-,-
2016,0/3,0/2,-,0/1,-,-
