Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,21/14,1/2,17/11,3/1,-,-
2024,10/5,-,10/5,-,-,-
2023,6/5,0/1,3/3,3/1,-,-
2022,5/4,1/1,4/3,-,-,-
