Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,68/39,37/19,7/11,1/1,-,23/8
2024,7/9,4/6,3/2,-,-,0/1
2023,34/20,25/10,2/7,1/1,-,6/2
2022,25/8,8/3,-,-,-,17/5
2021,2/2,-,2/2,-,-,-
