Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,28/46,11/28,3/9,11/7,-,3/2
2024,4/11,4/11,-,-,-,-
2023,13/27,4/13,3/7,3/5,-,3/2
2022,10/6,2/3,0/2,8/1,-,-
2021,1/2,1/1,-,0/1,-,-
