Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,24/20,15/14,8/4,1/2,-,-
2024,22/14,14/10,8/4,-,-,-
2023,1/4,0/3,-,1/1,-,-
2022,1/1,1/1,-,-,-,-
2021,0/1,-,-,0/1,-,-
