Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
GIRLS - SINGLES :  US Open (USA),hard,header
02.09. 22:50,Pastikova J.,0,3,2,,,,[],[],[],[],[],0
02.09. 22:50,Sonobe W.,2,6,6,,,,"['5', '3']","['2', '1', '5', '2']",[],[],[],0
01.09. 20:45,Pastikova J.,2,4,6,6,,,"['2', '3', '4', '5']","['2', '1', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],0
01.09. 20:45,Schuman A.,1,6,1,0,,,"['3', '1', '5', '3', '6', '4']",[],[],[],[],0
ITF WOMEN - SINGLES :  W15 Slovenske Konjice (Slovenia),clay,header
08.08. 13:20,Pastikova J.,1,4,6,3,,,[],"['2', '1', '4', '1', '6', '1']",[],[],[],1.29
08.08. 13:20,Greco Lucchina G.,2,6,1,6,,,"['6', '4']",[],"['2', '1', '6', '3']",[],[],3.37
07.08. 17:30,Pastikova J.,2,7,6,,,,"['1', '1', '7', '5']","['2', '0', '4', '0', '6', '0']",[],[],[],1.12
07.08. 17:30,Zidelova V.,0,5,0,,,,"['1', '0']",[],[],[],[],5.51
GIRLS - SINGLES :  Pardubicka juniorka (Czech Republic),clay,header
25.07. 15:10,Pastikova J.,0,2,2,,,,"['1', '0']",[],[],[],[],0
25.07. 15:10,Tichackova E.,2,6,6,,,,"['1', '1', '3', '1', '6', '2']","['3', '1', '6', '2']",[],[],[],0
24.07. 16:25,Pastikova J.,2,6,6,,,,"['1', '0', '4', '1', '6', '1']","['2', '0', '4', '0', '6', '0']",[],[],[],0
24.07. 16:25,Slamenikova M.,0,1,0,,,,[],[],[],[],[],0
23.07. 17:05,Pastikova J.,2,7^11,6,,,,"['1', '0', '6', '5']","['3', '1', '6', '4']",[],[],[],0
23.07. 17:05,Vrajikova R.,0,6^9,4,,,,"['5', '5', '6', '6']","['4', '5']",[],[],[],0
22.07. 14:10,Pastikova J.,2,6,2,6,,,"['1', '0', '2', '1', '3', '2', '6', '3']",[],"['1', '1', '3', '3', '6', '4']",[],[],0
22.07. 14:10,Drukerova A. E.,1,3,6,4,,,"['1', '1', '2', '2']","['1', '0', '4', '1']","['1', '0', '3', '2']",[],[],0
GIRLS - SINGLES :  Wimbledon (United Kingdom),grass,header
08.07. 19:45,Pastikova J.,0,1,5,,,,"['1', '0']","['5', '3']",[],[],[],0
08.07. 19:45,Jovic I.,2,6,7,,,,"['1', '1', '3', '1', '5', '1']","['4', '5', '6', '5']",[],[],[],0
ITF WOMEN - SINGLES :  W75 Olomouc (Czech Republic),clay,header
22.06. 14:10,Pastikova J.,1,6,2,0,,,"['3', '1', '4', '2', '5', '3', '6', '4']",[],[],[],[],2.92
22.06. 14:10,Jang S. J.,2,4,6,6,,,"['2', '3', '3', '4', '4', '5']","['2', '1', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],1.37
21.06. 13:35,Pastikova J.,2,6,6,,,,"['1', '0', '3', '0', '6', '1']","['2', '0', '5', '1']",[],[],[],6.41
21.06. 13:35,Romero Gormaz L.,0,1,1,,,,[],[],[],[],[],1.09
20.06. 15:30,Pastikova J.,2,6^7,6,6,,,"['2', '1', '3', '2', '4', '3']","['1', '1', '3', '1', '5', '1']","['2', '1', '6', '3']",[],[],5.25
20.06. 15:30,Maristany G.,1,7^9,1,3,,,"['2', '2', '3', '3', '5', '5']","['1', '0']",[],[],[],1.13
19.06. 13:40,Pastikova J.,2,6,7,,,,"['4', '3']","['5', '4', '6', '5']",[],[],[],6.63
