Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Cordenons (Italy),clay,header
09.03.2023,Bonadio R.,0,6^6,2,,,,1,3,56%,55% (27/49),56% (22/39),63% (5/8),34% (20/58),44% (11/25),14% (1/7),5,56% (49/88),37% (31/83),47% (80/171),2,70% (7/10),10% (1/10),40% (8/20),"['4', '2']",[],[],[],[],1.39
09.03.2023,Olivieri G. A.,2,7^8,6,,,,3,1,70%,66% (38/58),56% (14/25),86% (6/7),45% (22/49),44% (17/39),38% (3/8),7,63% (52/83),44% (39/88),53% (91/171),4,90% (9/10),30% (3/10),60% (12/20),"['3', '4']","['4', '2', '6', '2']",[],[],[],2.87
07.03.2023,Bonadio R.,2,7^7,6,,,,1,2,63%,74% (32/43),60% (15/25),67% (2/3),38% (14/37),44% (14/32),50% (3/6),7,69% (47/68),41% (28/69),55% (75/137),3,90% (9/10),30% (3/10),60% (12/20),"['3', '2']","['3', '1', '6', '2']",[],[],[],2.29
07.03.2023,Cecchinato M.,0,6^4,2,,,,1,3,54%,62% (23/37),56% (18/32),50% (3/6),26% (11/43),40% (10/25),33% (1/3),7,59% (41/69),31% (21/68),45% (62/137),3,70% (7/10),10% (1/10),40% (8/20),"['4', '4']",[],[],[],[],1.58
ATP - SINGLES :  Santiago (Chile),clay,header
03.03.2023,Bonadio R.,0,5,5,,,,1,1,59%,73% (32/44),53% (16/30),75% (6/8),21% (10/48),39% (11/28),0% (0/5),5,65% (48/74),28% (21/76),46% (69/150),1,83% (10/12),0% (0/12),42% (10/24),[],[],[],[],[],4.74
03.03.2023,Djere L.,2,7,7,,,,8,4,63%,79% (38/48),61% (17/28),100% (5/5),27% (12/44),47% (14/30),25% (2/8),7,72% (55/76),35% (26/74),54% (81/150),3,100% (12/12),17% (2/12),58% (14/24),"['7', '5']","['7', '5']",[],[],[],1.19
28.02.2023,Bonadio R.,2,6,7^7,,,,2,2,66%,67% (31/46),67% (16/24),0% (0/1),28% (13/46),55% (16/29),50% (3/6),6,67% (47/70),39% (29/75),52% (76/145),3,90% (9/10),27% (3/11),57% (12/21),"['2', '1', '5', '2', '6', '3']",[],[],[],[],2.78
28.02.2023,Galan D. E.,0,3,6^5,,,,4,4,61%,72% (33/46),45% (13/29),50% (3/6),33% (15/46),33% (8/24),100% (1/1),5,61% (46/75),33% (23/70),48% (69/145),1,73% (8/11),10% (1/10),43% (9/21),"['3', '5']",[],[],[],[],1.46
ATP - SINGLES :  Santiago (Chile) - Qualification,clay,header
26.02.2023,Bonadio R.,2,6,6,,,,3,2,65%,82% (28/34),56% (10/18),0% (0/0),38% (13/34),52% (13/25),60% (3/5),7,73% (38/52),44% (26/59),58% (64/111),5,100% (9/9),33% (3/9),67% (12/18),"['4', '3']","['3', '2', '5', '2']",[],[],[],1.74
26.02.2023,Olivo R.,0,4,2,,,,0,6,58%,62% (21/34),48% (12/25),40% (2/5),18% (6/34),44% (8/18),0% (0/0),4,56% (33/59),27% (14/52),42% (47/111),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.10
25.02.2023,Bonadio R.,1,6,2,,,,7,0,79%,89% (17/19),80% (4/5),0% (0/0),48% (10/21),53% (10/19),60% (3/5),12,88% (21/24),50% (20/40),64% (41/64),4,100% (5/5),50% (3/6),73% (8/11),"['2', '1', '6', '3']","['2', '0']",[],[],[],1.54
25.02.2023,Lama G.,0,3,0,,,,0,1,53%,52% (11/21),47% (9/19),40% (2/5),11% (2/19),20% (1/5),0% (0/0),4,50% (20/40),13% (3/24),36% (23/64),1,50% (3/6),0% (0/5),27% (3/11),[],[],[],[],[],2.39
CHALLENGER MEN - SINGLES :  Tenerife 3 (Spain),hard,header
11.02.2023,Bonadio R.,1,7,6^3,3,,,1,2,61%,68% (50/74),42% (20/48),71% (10/14),23% (14/61),47% (17/36),67% (4/6),5,57% (70/122),32% (31/97),46% (101/219),3,75% (12/16),24% (4/17),48% (16/33),"['7', '5']","['2', '2', '4', '4']","['2', '5']",[],[],2.16
11.02.2023,Gigante M.,2,5,7^7,6,,,7,1,63%,77% (47/61),53% (19/36),33% (2/6),32% (24/74),58% (28/48),29% (4/14),8,68% (66/97),43% (52/122),54% (118/219),7,76% (13/17),25% (4/16),52% (17/33),[],"['2', '1', '3', '2']","['2', '0', '4', '0']",[],[],1.67
10.02.2023,Bonadio R.,2,7,6,,,,0,0,73%,63% (31/49),67% (12/18),71% (5/7),42% (20/48),63% (22/35),45% (5/11),8,64% (43/67),51% (42/83),57% (85/150),7,80% (8/10),50% (5/10),65% (13/20),"['2', '2', '5', '5', '7', '5']","['2', '0', '6', '2']",[],[],[],2.42
10.02.2023,Maestrelli F.,0,5,2,,,,4,9,58%,58% (28/48),37% (13/35),55% (6/11),37% (18/49),33% (6/18),29% (2/7),5,49% (41/83),36% (24/67),43% (65/150),3,50% (5/10),20% (2/10),35% (7/20),"['1', '0', '4', '3']",[],[],[],[],1.54
08.02.2023,Bonadio R.,2,6,7^7,,,,2,0,72%,81% (35/43),65% (11/17),67% (2/3),29% (12/42),52% (12/23),75% (3/4),11,77% (46/60),37% (24/65),56% (70/125),7,90% (9/10),27% (3/11),57% (12/21),"['4', '3', '6', '3']","['2', '0']",[],[],[],2.67
08.02.2023,Moreno De Alboran N.,0,3,6^5,,,,3,1,65%,71% (30/42),48% (11/23),25% (1/4),19% (8/43),35% (6/17),33% (1/3),6,63% (41/65),23% (14/60),44% (55/125),3,73% (8/11),10% (1/10),43% (9/21),[],"['2', '3']",[],[],[],1.44
06.02.2023,Bonadio R.,1,7^7,4,,,,0,1,59%,79% (23/29),70% (14/20),100% (3/3),46% (19/41),46% (11/24),40% (2/5),7,76% (37/49),46% (30/65),59% (67/114),6,100% (8/8),25% (2/8),63% (10/16),[],"['2', '0', '4', '0']",[],[],[],2.51
06.02.2023,Misolic F.,0,6^2,0,,,,3,3,63%,54% (22/41),54% (13/24),60% (3/5),21% (6/29),30% (6/20),0% (0/3),5,54% (35/65),24% (12/49),41% (47/114),1,75% (6/8),0% (0/8),38% (6/16),[],[],[],[],[],1.49
CHALLENGER MEN - SINGLES :  Tenerife 2 (Spain),hard,header
02.02.2023,Bonadio R.,0,4,0,,,,1,4,64%,52% (22/42),38% (9/24),58% (7/12),21% (6/28),56% (9/16),50% (1/2),7,47% (31/66),34% (15/44),42% (46/110),2,38% (3/8),13% (1/8),25% (4/16),"['4', '4']",[],[],[],[],2.49
02.02.2023,Taberner C.,2,6,6,,,,2,3,64%,79% (22/28),44% (7/16),50% (1/2),48% (20/42),63% (15/24),42% (5/12),8,66% (29/44),53% (35/66),58% (64/110),8,88% (7/8),63% (5/8),75% (12/16),"['3', '2', '5', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],1.50
31.01.2023,Bonadio R.,2,7,6,,,,3,0,74%,83% (35/42),73% (11/15),100% (1/1),24% (9/38),60% (15/25),50% (2/4),8,81% (46/57),38% (24/63),58% (70/120),3,100% (11/11),18% (2/11),59% (13/22),"['6', '5']","['5', '4']",[],[],[],1.45
31.01.2023,Landaluce M.,0,5,4,,,,5,1,60%,76% (29/38),40% (10/25),50% (2/4),17% (7/42),27% (4/15),0% (0/1),4,62% (39/63),19% (11/57),42% (50/120),1,82% (9/11),0% (0/11),41% (9/22),[],[],[],[],[],2.64
CHALLENGER MEN - SINGLES :  Tenerife (Spain),hard,header
20.01.2023,Bonadio R.,0,4,2,,,,2,1,71%,67% (28/42),18% (3/17),55% (6/11),31% (11/35),53% (10/19),50% (2/4),5,53% (31/59),39% (21/54),46% (52/113),2,44% (4/9),22% (2/9),33% (6/18),"['4', '5']","['1', '2']",[],[],[],3.11
20.01.2023,Ofner S.,2,6,6,,,,5,1,65%,69% (24/35),47% (9/19),50% (2/4),33% (14/42),82% (14/17),45% (5/11),6,61% (33/54),47% (28/59),54% (61/113),3,78% (7/9),56% (5/9),67% (12/18),"['4', '2', '6', '4']","['2', '0', '3', '1', '6', '2']",[],[],[],1.35
18.01.2023,Bonadio R.,2,6,6,,,,1,1,72%,72% (28/39),53% (8/15),67% (4/6),29% (7/24),73% (16/22),83% (5/6),12,67% (36/54),50% (23/46),59% (59/100),3,78% (7/9),56% (5/9),67% (12/18),"['1', '0', '2', '1', '5', '2']","['2', '1', '5', '4']",[],[],[],2.51
18.01.2023,Mager G.,0,2,4,,,,3,2,52%,71% (17/24),27% (6/22),17% (1/6),28% (11/39),47% (7/15),33% (2/6),6,50% (23/46),33% (18/54),41% (41/100),2,44% (4/9),22% (2/9),33% (6/18),"['1', '1']","['2', '2']",[],[],[],1.49
16.01.2023,Bonadio R.,2,3,6,6,,,3,3,63%,59% (35/59),46% (16/35),61% (11/18),35% (19/54),71% (15/21),70% (7/10),7,54% (51/94),45% (34/75),50% (85/169),4,53% (8/15),50% (7/14),52% (15/29),"['2', '2', '3', '3']","['1', '0', '3', '0']","['1', '0', '3', '2', '5', '2']",[],[],2.12
16.01.2023,Guinard M.,1,6,4,4,,,2,3,72%,65% (35/54),29% (6/21),30% (3/10),41% (24/59),54% (19/35),39% (7/18),7,55% (41/75),46% (43/94),50% (84/169),3,50% (7/14),47% (7/15),48% (14/29),"['2', '1', '3', '2', '4', '3', '6', '3']","['3', '5']","['2', '2', '3', '5']",[],[],1.68
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
09.01.2023,Bonadio R.,0,4,4,,,,0,1,56%,66% (23/35),52% (14/27),25% (1/4),15% (4/26),38% (9/24),50% (1/2),4,24,55% (6/11),7,60% (37/62),26% (13/50),45% (50/112),2,70% (7/10),10% (1/10),40% (8/20),"['4', '3']",[],[],[],[],3.72
09.01.2023,Laaksonen H.,2,6,6,,,,4,2,52%,85% (22/26),63% (15/24),50% (1/2),34% (12/35),48% (13/27),75% (3/4),14,22,75% (3/4),8,74% (37/50),40% (25/62),55% (62/112),4,90% (9/10),30% (3/10),60% (12/20),"['4', '4', '6', '4']","['6', '4']",[],[],[],1.26
CHALLENGER MEN - SINGLES :  Noumea (New Caledonia),hard,header
04.01.2023,Bonadio R.,0,3,6^4,,,,8,1,68%,67% (35/52),52% (13/25),78% (7/9),20% (8/41),33% (8/24),33% (1/3),5,62% (48/77),25% (16/65),45% (64/142),3,80% (8/10),9% (1/11),43% (9/21),[],"['4', '2']",[],[],[],2.18
04.01.2023,Diaz Acosta F.,2,6,7^7,,,,5,1,63%,80% (33/41),67% (16/24),67% (2/3),33% (17/52),48% (12/25),22% (2/9),7,75% (49/65),38% (29/77),55% (78/142),3,91% (10/11),20% (2/10),57% (12/21),"['4', '2']","['4', '5']",[],[],[],1.64
02.01.2023,Bonadio R.,2,6,6,,,,6,0,70%,80% (28/35),67% (10/15),100% (1/1),37% (11/30),54% (13/24),50% (3/6),8,76% (38/50),44% (24/54),60% (62/104),3,100% (9/9),33% (3/9),67% (12/18),"['3', '2', '6', '3']","['3', '1']",[],[],[],1.02
02.01.2023,Matsui T.,0,3,3,,,,2,3,56%,63% (19/30),46% (11/24),50% (3/6),20% (7/35),33% (5/15),0% (0/1),5,56% (30/54),24% (12/50),40% (42/104),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],22.00
CHALLENGER MEN - SINGLES :  Maia (Portugal),clay,header
02.12.2022,Bonadio R.,0,5,4,,,,3,1,67%,66% (29/44),45% (10/22),25% (1/4),22% (8/36),39% (11/28),33% (1/3),7,59% (39/66),30% (19/64),45% (58/130),2,73% (8/11),9% (1/11),41% (9/22),[],"['1', '1']",[],[],[],4.06
02.12.2022,Borges N.,2,7,6,,,,4,0,56%,78% (28/36),61% (17/28),67% (2/3),34% (15/44),55% (12/22),75% (3/4),9,70% (45/64),41% (27/66),55% (72/130),4,91% (10/11),27% (3/11),59% (13/22),"['6', '5']","['1', '0', '5', '4']",[],[],[],1.23
01.12.2022,Bonadio R.,2,7,7,,,,7,0,51%,70% (26/37),77% (27/35),100% (3/3),25% (12/48),54% (13/24),50% (2/4),6,74% (53/72),35% (25/72),54% (78/144),3,100% (12/12),17% (2/12),58% (14/24),"['7', '5']","['7', '5']",[],[],[],1.90
01.12.2022,Collignon R.,0,5,5,,,,4,1,67%,75% (36/48),46% (11/24),50% (2/4),30% (11/37),23% (8/35),0% (0/3),4,65% (47/72),26% (19/72),46% (66/144),1,83% (10/12),0% (0/12),42% (10/24),[],[],[],[],[],1.86
29.11.2022,Bonadio R.,2,6,2,7^9,,,1,5,60%,62% (39/63),55% (23/42),50% (5/10),32% (20/62),51% (23/45),40% (4/10),7,59% (62/105),40% (43/107),50% (105/212),4,67% (10/15),27% (4/15),47% (14/30),"['2', '1', '4', '1']",[],"['2', '1', '4', '3']",[],[],1.78
29.11.2022,Alvarez Varona N.,1,4,6,6^7,,,3,2,58%,68% (42/62),49% (22/45),60% (6/10),38% (24/63),45% (19/42),50% (5/10),5,60% (64/107),41% (43/105),50% (107/212),3,73% (11/15),33% (5/15),53% (16/30),"['2', '4']","['3', '1', '6', '2']","['3', '3', '4', '4']",[],[],1.95
CHALLENGER MEN - SINGLES :  Valencia (Spain),clay,header
22.11.2022,Bonadio R.,1,3,7,4,,,4,1,56%,55% (31/56),55% (24/44),50% (6/12),33% (15/46),42% (18/43),38% (5/13),9,55% (55/100),37% (33/89),47% (88/189),3,60% (9/15),31% (5/16),45% (14/31),[],"['2', '2', '4', '2', '7', '5']","['2', '2', '4', '4']",[],[],1.83
22.11.2022,Krutykh O.,2,6,5,6,,,9,2,52%,67% (31/46),58% (25/43),62% (8/13),45% (25/56),45% (20/44),50% (6/12),8,63% (56/89),45% (45/100),53% (101/189),3,69% (11/16),40% (6/15),55% (17/31),"['5', '3']","['2', '1', '3', '4']","['2', '1', '3', '2', '5', '4']",[],[],1.89
ATP - SINGLES :  Napoli (Italy) - Qualification,hard,header
17.10.2022,Bonadio R.,0,4,2,,,,4,2,72%,59% (30/51),45% (9/20),67% (6/9),19% (6/32),33% (6/18),0% (0/2),5,55% (39/71),24% (12/50),42% (51/121),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],6.85
17.10.2022,Zhang Z.,2,6,6,,,,3,1,64%,81% (26/32),67% (12/18),100% (2/2),41% (21/51),55% (11/20),33% (3/9),5,76% (38/50),45% (32/71),58% (70/121),5,100% (9/9),33% (3/9),67% (12/18),"['3', '2']","['1', '0', '3', '0']",[],[],[],1.06
CHALLENGER MEN - SINGLES :  Parma 2 (Italy),clay,header
04.10.2022,Bonadio R.,0,6^5,4,,,,4,4,62%,64% (29/45),50% (14/28),25% (1/4),37% (18/49),30% (6/20),50% (2/4),5,59% (43/73),35% (24/69),47% (67/142),3,73% (8/11),18% (2/11),45% (10/22),"['2', '4', '5', '5']",[],[],[],[],2.09
04.10.2022,Valkusz M.,2,7^7,6,,,,0,1,71%,63% (31/49),70% (14/20),50% (2/4),36% (16/45),50% (14/28),75% (3/4),7,65% (45/69),41% (30/73),53% (75/142),3,82% (9/11),27% (3/11),55% (12/22),"['1', '0', '4', '1']","['6', '4']",[],[],[],1.69
CHALLENGER MEN - SINGLES :  Lisbon (Portugal),clay,header
27.09.2022,Bonadio R.,1,6,1,6^4,,,3,1,69%,70% (45/64),52% (15/29),78% (7/9),22% (15/68),51% (18/35),10% (1/10),6,65% (60/93),32% (33/103),47% (93/196),3,86% (12/14),7% (1/15),45% (13/29),"['2', '1']",[],[],[],[],1.76
27.09.2022,van Assche L.,2,4,6,7^7,,,3,5,66%,78% (53/68),49% (17/35),90% (9/10),30% (19/64),48% (14/29),22% (2/9),7,68% (70/103),35% (33/93),53% (103/196),3,93% (14/15),14% (2/14),55% (16/29),[],"['2', '0', '5', '1']",[],[],[],1.97
CHALLENGER MEN - SINGLES :  Sibiu (Romania),clay,header
20.09.2022,Bonadio R.,0,3,3,,,,1,3,68%,61% (33/54),38% (10/26),71% (10/14),26% (10/39),45% (10/22),17% (1/6),4,54% (43/80),33% (20/61),45% (63/141),2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '1']",[],[],[],1.58
20.09.2022,Fatic N.,2,6,6,,,,3,2,64%,74% (29/39),55% (12/22),83% (5/6),39% (21/54),62% (16/26),29% (4/14),6,67% (41/61),46% (37/80),55% (78/141),5,89% (8/9),44% (4/9),67% (12/18),"['4', '3', '6', '3']","['2', '2', '4', '2']",[],[],[],2.29
CHALLENGER MEN - SINGLES :  Seville (Spain),clay,header
07.09.2022,Bonadio R.,1,3,6,2,,,3,2,54%,66% (23/35),47% (14/30),17% (1/6),35% (18/52),57% (16/28),57% (4/7),8,57% (37/65),43% (34/80),49% (71/145),3,58% (7/12),31% (4/13),44% (11/25),"['1', '2', '2', '5']","['3', '1', '6', '2']",[],[],[],2.49
07.09.2022,Marozsan F.,2,6,2,6,,,2,2,65%,65% (34/52),43% (12/28),43% (3/7),34% (12/35),53% (16/30),83% (5/6),5,58% (46/80),43% (28/65),51% (74/145),3,69% (9/13),42% (5/12),56% (14/25),"['2', '0', '3', '1', '5', '1']",[],"['2', '1', '5', '2']",[],[],1.52
06.09.2022,Bonadio R.,2,6,7^8,,,,2,1,68%,70% (33/47),50% (11/22),75% (3/4),29% (10/34),56% (14/25),75% (3/4),5,64% (44/69),41% (24/59),53% (68/128),5,90% (9/10),30% (3/10),60% (12/20),"['3', '2', '5', '2']","['2', '1']",[],[],[],1.60
06.09.2022,Alvarez Varona N.,0,2,6^6,,,,2,1,58%,71% (24/34),44% (11/25),25% (1/4),30% (14/47),50% (11/22),25% (1/4),7,59% (35/59),36% (25/69),47% (60/128),3,70% (7/10),10% (1/10),40% (8/20),[],"['3', '3']",[],[],[],2.26
CHALLENGER MEN - SINGLES :  Como (Italy),clay,header
02.09.2022,Bonadio R.,1,6,2,4,,,2,4,56%,57% (28/49),46% (18/39),45% (5/11),37% (23/62),51% (18/35),27% (4/15),7,52% (46/88),42% (41/97),47% (87/185),3,57% (8/14),29% (4/14),43% (12/28),"['2', '1']",[],"['1', '2', '3', '2', '4', '3']",[],[],2.09
02.09.2022,Klein L.,2,4,6,6,,,3,2,64%,63% (39/62),49% (17/35),73% (11/15),43% (21/49),54% (21/39),55% (6/11),9,58% (56/97),48% (42/88),53% (98/185),6,71% (10/14),43% (6/14),57% (16/28),[],"['4', '2', '6', '2']","['2', '0', '3', '3', '4', '4', '6', '4']",[],[],1.72
31.08.2022,Bonadio R.,2,6,6,,,,2,2,57%,53% (19/36),59% (16/27),78% (7/9),45% (17/38),67% (18/27),43% (6/14),6,56% (35/63),54% (35/65),55% (70/128),5,75% (6/8),67% (6/9),71% (12/17),"['1', '0', '3', '0', '5', '2']","['1', '0', '3', '0', '6', '3']",[],[],[],1.58
31.08.2022,Arnaboldi F.,0,2,3,,,,2,6,58%,55% (21/38),33% (9/27),57% (8/14),47% (17/36),41% (11/27),22% (2/9),10,46% (30/65),44% (28/63),45% (58/128),2,33% (3/9),25% (2/8),29% (5/17),"['2', '4']","['1', '3']",[],[],[],2.34
30.08.2022,Bonadio R.,2,6,6^4,7^7,,,6,6,58%,73% (49/67),46% (22/48),57% (4/7),39% (26/67),43% (22/51),36% (4/11),6,62% (71/115),41% (48/118),51% (119/233),3,82% (14/17),24% (4/17),53% (18/34),"['2', '1']","['1', '0', '2', '1']","['5', '5']",[],[],1.33
30.08.2022,Villanueva G.,1,4,7^7,6^5,,,3,1,57%,61% (41/67),57% (29/51),64% (7/11),27% (18/67),54% (26/48),43% (3/7),9,59% (70/118),38% (44/115),49% (114/233),3,76% (13/17),18% (3/17),47% (16/34),[],"['1', '1', '5', '5']","['2', '1']",[],[],3.14
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
26.08.2022,Bonadio R.,0,4,3,,,,1,0,70%,75% (24/32),50% (7/14),33% (1/3),15% (4/26),24% (6/25),0% (0/3),7,67% (31/46),20% (10/51),42% (41/97),1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.53
26.08.2022,Marterer M.,2,6,6,,,,3,0,51%,85% (22/26),76% (19/25),100% (3/3),25% (8/32),50% (7/14),67% (2/3),8,80% (41/51),33% (15/46),58% (56/97),3,100% (10/10),22% (2/9),63% (12/19),"['6', '4']","['4', '2']",[],[],[],1.52
25.08.2022,Bonadio R.,2,4,7^13,6,,,9,2,68%,69% (49/71),45% (15/33),57% (4/7),21% (13/61),72% (23/32),67% (4/6),6,62% (64/104),39% (36/93),51% (100/197),6,80% (12/15),27% (4/15),53% (16/30),[],"['2', '1']","['2', '2', '4', '2', '6', '2']",[],[],3.80
25.08.2022,Gojo B.,1,6,6^11,2,,,23,6,66%,79% (48/61),28% (9/32),33% (2/6),31% (22/71),55% (18/33),43% (3/7),5,61% (57/93),38% (40/104),49% (97/197),3,73% (11/15),20% (3/15),47% (14/30),"['6', '4']","['2', '2']","['1', '0']",[],[],1.27
24.08.2022,Bonadio R.,2,6,4,6,,,5,4,48%,74% (37/50),55% (30/55),92% (11/12),18% (8/45),52% (22/42),33% (3/9),21,40,55% (12/22),5,64% (67/105),34% (30/87),51% (97/192),3,93% (13/14),20% (3/15),55% (16/29),"['1', '0']",[],"['2', '1', '6', '3']",[],[],2.46
24.08.2022,Forejtek J.,1,4,6,3,,,5,7,52%,82% (37/45),48% (20/42),67% (6/9),26% (13/50),45% (25/55),8% (1/12),24,41,83% (10/12),8,66% (57/87),36% (38/105),49% (95/192),3,80% (12/15),7% (1/14),45% (13/29),[],"['6', '4']",[],[],[],1.53
CHALLENGER MEN - SINGLES :  Santo Domingo (Dominican Republic),clay,header
17.08.2022,Bonadio R.,0,2,3,,,,0,3,59%,66% (25/38),23% (6/26),44% (4/9),36% (16/45),45% (5/11),17% (1/6),3,48% (31/64),38% (21/56),43% (52/120),1,44% (4/9),13% (1/8),29% (5/17),[],"['1', '1']",[],[],[],2.68
17.08.2022,Ugo Carabelli C.,2,6,6,,,,1,2,80%,64% (29/45),55% (6/11),83% (5/6),39% (15/38),77% (20/26),56% (5/9),6,63% (35/56),52% (33/64),57% (68/120),4,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '5', '2']","['1', '0', '2', '1', '6', '3']",[],[],[],1.44
CHALLENGER MEN - SINGLES :  Meerbusch (Germany),clay,header
13.08.2022,Bonadio R.,0,4,2,,,,1,4,77%,55% (26/47),29% (4/14),50% (5/10),24% (8/33),57% (16/28),33% (2/6),6,49% (30/61),38% (23/61),43% (53/122),2,44% (4/9),22% (2/9),33% (6/18),"['2', '1', '4', '3']",[],[],[],[],2.53
13.08.2022,Novak D.,2,6,6,,,,2,1,54%,79% (26/33),43% (12/28),67% (4/6),45% (21/47),71% (10/14),50% (5/10),6,62% (38/61),51% (31/61),57% (69/122),4,78% (7/9),56% (5/9),67% (12/18),"['2', '2', '4', '4', '6', '4']","['4', '2', '6', '2']",[],[],[],1.50
12.08.2022,Bonadio R.,2,6,6,,,,2,0,63%,64% (23/36),62% (13/21),67% (2/3),41% (18/44),69% (11/16),44% (4/9),7,63% (36/57),48% (29/60),56% (65/117),4,89% (8/9),40% (4/10),63% (12/19),"['1', '0', '4', '3']","['4', '3', '6', '3']",[],[],[],1.96
12.08.2022,Forejtek J.,0,4,3,,,,2,0,73%,59% (26/44),31% (5/16),56% (5/9),36% (13/36),38% (8/21),33% (1/3),5,52% (31/60),37% (21/57),44% (52/117),2,60% (6/10),11% (1/9),37% (7/19),"['3', '3']",[],[],[],[],1.81
10.08.2022,Bonadio R.,2,7,4,7,,,2,5,55%,69% (41/59),57% (28/49),50% (3/6),27% (17/64),55% (26/47),44% (4/9),7,64% (69/108),39% (43/111),51% (112/219),3,82% (14/17),24% (4/17),53% (18/34),"['3', '3', '7', '5']","['3', '3']","['7', '5']",[],[],2.42
10.08.2022,Shevchenko A.,1,5,6,5,,,4,4,58%,73% (47/64),45% (21/47),56% (5/9),31% (18/59),43% (21/49),50% (3/6),6,61% (68/111),36% (39/108),49% (107/219),3,76% (13/17),18% (3/17),47% (16/34),"['1', '0']","['2', '1', '4', '3']",[],[],[],1.55
08.08.2022,Bonadio R.,2,6,1,6,,,2,1,69%,78% (36/46),43% (9/21),50% (2/4),36% (18/50),52% (13/25),50% (3/6),6,67% (45/67),41% (31/75),54% (76/142),3,83% (10/12),27% (3/11),57% (13/23),"['2', '0', '5', '1']",[],"['4', '2']",[],[],3.15
08.08.2022,Agamenone F.,1,1,6,3,,,1,4,67%,64% (32/50),48% (12/25),50% (3/6),22% (10/46),57% (12/21),50% (2/4),5,59% (44/75),33% (22/67),46% (66/142),5,73% (8/11),17% (2/12),43% (10/23),[],"['3', '1', '5', '1']",[],[],[],1.33
CHALLENGER MEN - SINGLES :  Cordenons (Italy),clay,header
02.08.2022,Bonadio R.,0,4,6^3,,,,1,3,54%,58% (36/62),48% (25/52),82% (14/17),24% (11/45),47% (16/34),20% (2/10),4,54% (61/114),34% (27/79),46% (88/193),4,73% (8/11),18% (2/11),45% (10/22),[],"['4', '5', '6', '5']",[],[],[],2.37
02.08.2022,Muller A.,2,6,7^7,,,,1,3,57%,76% (34/45),53% (18/34),80% (8/10),42% (26/62),52% (27/52),18% (3/17),7,66% (52/79),46% (53/114),54% (105/193),5,82% (9/11),27% (3/11),55% (12/22),"['6', '4']","['2', '0', '6', '6']",[],[],[],1.57
ATP - SINGLES :  Hamburg (Germany) - Qualification,clay,header
17.07.2022,Bonadio R.,0,5,1,,,,2,1,67%,65% (24/37),50% (9/18),67% (6/9),19% (8/43),50% (7/14),0% (0/0),5,60% (33/55),26% (15/57),43% (48/112),1,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],3.54
17.07.2022,Galan D. E.,2,7,6,,,,3,1,75%,81% (35/43),50% (7/14),0% (0/0),35% (13/37),50% (9/18),33% (3/9),6,74% (42/57),40% (22/55),57% (64/112),5,100% (10/10),33% (3/9),68% (13/19),"['7', '5']","['2', '0', '5', '1']",[],[],[],1.30
16.07.2022,Bonadio R.,2,7,6,,,,3,2,59%,68% (28/41),50% (14/28),60% (3/5),52% (17/33),56% (10/18),71% (5/7),9,61% (42/69),53% (27/51),58% (69/120),7,80% (8/10),56% (5/9),68% (13/19),"['3', '3', '5', '5', '7', '5']","['2', '0', '5', '1']",[],[],[],1.44
16.07.2022,Vatutin A.,0,5,1,,,,0,3,65%,48% (16/33),44% (8/18),29% (2/7),32% (13/41),50% (14/28),40% (2/5),6,47% (24/51),39% (27/69),43% (51/120),2,44% (4/9),20% (2/10),32% (6/19),"['1', '0', '4', '3']",[],[],[],[],2.82
CHALLENGER MEN - SINGLES :  Verona (Italy),clay,header
14.07.2022,Bonadio R.,1,6,6^6,2,,,5,1,64%,67% (41/61),53% (18/34),33% (2/6),32% (17/53),42% (16/38),43% (3/7),7,62% (59/95),36% (33/91),49% (92/186),3,73% (11/15),21% (3/14),48% (14/29),"['2', '2', '5', '3']",[],"['1', '1']",[],[],1.91
14.07.2022,Maestrelli F.,2,3,7^8,6,,,10,3,58%,68% (36/53),58% (22/38),57% (4/7),33% (20/61),47% (16/34),67% (4/6),5,64% (58/91),38% (36/95),51% (94/186),5,79% (11/14),27% (4/15),52% (15/29),"['2', '1']",[],"['1', '0', '3', '2', '5', '2']",[],[],1.89
