Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,72/59,42/35,27/23,-,-,3/1
2024,8/3,-,5/2,-,-,3/1
2022,2/4,-,2/4,-,-,-
2021,19/9,9/4,10/5,-,-,-
2020,1/1,-,1/1,-,-,-
2019,13/17,9/11,4/6,-,-,-
2018,10/11,8/9,2/2,-,-,-
2017,14/12,11/9,3/3,-,-,-
2016,5/2,5/2,-,-,-,-
