Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,167/104,140/72,13/20,13/10,0/2,1/0
2024,15/20,14/15,1/4,0/1,-,-
2023,42/28,28/13,6/9,8/5,0/1,-
2022,39/21,33/15,5/4,0/1,0/1,1/0
2021,49/17,47/14,0/1,2/2,-,-
2020,18/12,14/9,1/2,3/1,-,-
2019,4/5,4/5,-,-,-,-
2016,0/1,0/1,-,-,-,-
