Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,131/103,41/46,72/36,17/21,-,1/0
2024,29/20,10/8,18/9,0/3,-,1/0
2023,37/29,5/10,21/13,11/6,-,-
2022,35/28,12/13,21/10,2/5,-,-
2021,24/20,8/11,12/4,4/5,-,-
2020,6/6,6/4,-,0/2,-,-
